time,input,output,experiment
27.14,-0.93621954163432,-0.00271926658965656,chirp
27.15,-0.974967094916512,-0.00246487561569475,chirp
27.16,-0.99602645548854,-0.0023083479310784,chirp
27.17,-0.998939462370687,-0.00225120287875965,chirp
27.18,-0.983577242307716,-0.00229315696844352,chirp
27.19,-0.950145788993628,-0.00243212165115382,chirp
27.2,-0.89918541960391,-0.00266423411927921,chirp
27.21,-0.831564025100101,-0.00298392088770474,chirp
27.22,-0.748464145370714,-0.00338399330287892,chirp
27.23,-0.651364016670218,-0.00385577352444058,chirp
27.24,-0.542012854849198,-0.00438924893970847,chirp
27.25,-0.422400751317974,-0.00497325241619615,chirp
27.26,-0.294723667330698,-0.00559566528231417,chirp
27.27,-0.161344113825373,-0.0062436394619897,chirp
27.28,-0.0247481965975076,-0.00690383478475501,chirp
27.29,0.11250021197116,-0.00756266715767136,chirp
27.3,0.247807344890864,-0.00820656302686743,chirp
27.31,0.378598572546045,-0.00882221538078055,chirp
27.32,0.502367672948967,-0.00939683645923058,chirp
27.33,0.616725397548704,-0.00991840233548418,chirp
27.34,0.719446386743106,-0.0103758846340429,chirp
27.35,0.808513504431512,-0.0107594648348224,chirp
27.36,0.882158694585272,-0.0110607268926965,chirp
27.37,0.938899514671422,-0.0112728242662729,chirp
27.38,0.977570570240399,-0.0113906178957116,chirp
27.39,0.997349161118118,-0.0114107821891322,chirp
27.4,0.99777455110611,-0.0113318766618717,chirp
27.41,0.978760388231003,-0.0111543815122327,chirp
27.42,0.940599929421761,-0.01088069609985,chirp
27.43,0.883963859769985,-0.0105151000057219,chirp
27.44,0.809890639737891,-0.0100636770827905,chirp
27.45,0.719769461109762,-0.00953420363857271,chirp
27.46,0.615316041270195,-0.00893600261227551,chirp
27.47,0.498541632571944,-0.00827976630353459,chirp
27.48,0.371715766117166,-0.00757735086409968,chirp
27.49,0.237323384229851,-0.00684154636367091,chirp
27.5,0.0980171403295623,-0.00608582677370557,chirp
27.51,-0.0434342439400911,-0.00532408466649566,chirp
27.52,-0.184200579193037,-0.00457035579065383,chirp
27.53,-0.321446704141043,-0.00383853894943598,chirp
27.54,-0.452389757585557,-0.00314211676799276,chirp
27.55,-0.574356072182322,-0.00249388298460789,chirp
27.56,-0.684836523431302,-0.00190568183633659,chirp
27.57,-0.781539178945318,-0.00138816493055598,chirp
27.58,-0.862438128717876,-0.000950570702469161,chirp
27.59,-0.925817436642632,-0.00060053115859951,chirp
27.6,-0.970309236230236,-0.000343910104127464,chirp
27.61,-0.994925098116039,-0.000184676456152054,chirp
27.62,-0.999079921854932,-0.000124815566307364,chirp
27.63,-0.982607747491073,-0.000164280727269285,chirp
27.64,-0.945769040865873,-0.000300986232902558,chirp
27.65,-0.889249177591449,-0.00053084251692542,chirp
27.66,-0.814148030733012,-0.000847833026964074,chirp
27.67,-0.721960752899031,-0.0012441316175057,chirp
27.68,-0.614550030811095,-0.00171025838477356,chirp
27.69,-0.494110275563898,-0.00223527103726405,chirp
27.7,-0.363124390686944,-0.00280698811562508,chirp
27.71,-0.224313928816479,-0.00341223966205013,chirp
27.72,-0.0805836024326791,-0.00403714030866621,chirp
27.73,0.0650387489225581,-0.00466737922131517,chirp
27.74,0.209465516602258,-0.00528852091267507,chirp
27.75,0.34961469571026,-0.00588631063773406,chirp
27.76,0.482475897169872,-0.00644697791370883,chirp
27.77,0.605175586430882,-0.00695753167145035,chirp
27.78,0.71504012930394,-0.0074060406492435,chirp
27.79,0.809655249233847,-0.00778189288277331,chirp
27.8,0.886920555055401,-0.00807602852397917,chirp
27.81,0.945097883392374,-0.00828114073060713,chirp
27.82,0.982852314150814,-0.00839183999861031,chirp
27.83,0.999284859138396,-0.00840477804942118,chirp
27.84,0.9939559901748,-0.00831872821918822,chirp
27.85,0.96689936099635,-0.0081346202106244,chirp
27.86,0.918625283094373,-0.0078555280413972,chirp
27.87,0.850113735164474,-0.00748661103556412,chirp
27.88,0.762796914478761,-0.00703500873472379,chirp
27.89,0.658531571303532,-0.00650969163080811,chirp
27.9,0.539561599339183,-0.00592127061995919,chirp
27.91,0.408471580819608,-0.00528176902407494,chirp
27.92,0.268132199156592,-0.0046043619014195,chirp
27.93,0.121638629759648,-0.00390308814943684,chirp
27.94,-0.0277568039285085,-0.00319254157252665,chirp
27.95,-0.17671627153359,-0.00248754762815823,chirp
27.96,-0.321890815515942,-0.00180283296201632,chirp
27.97,-0.459995823483034,-0.00115269508557323,chirp
27.98,-0.58788589517673,-0.000550679629537122,chirp
27.99,-0.702627392357058,-9.2725195587281e-06,chirp
28,-0.801566984870881,0.000460385834365061,chirp
28.01,-0.882394570485836,0.000848757663102318,chirp
28.02,-0.943199048937968,0.00114813018417575,chirp
28.03,-0.98251557052089,0.0013527977989888,chirp
28.04,-0.999363053975572,0.00145919963023085,chirp
28.05,-0.993270974095145,0.00146600886149244,chirp
28.06,-0.964294652202984,0.00137417140922519,chirp
28.07,-0.913018537625219,0.00118689259692944,chirp
28.08,-0.840547239954587,0.000909571687574642,chirp
28.09,-0.748484354260423,0.000549685335930886,chirp
28.1,-0.638899408015119,0.000116622219934529,chirp
28.11,-0.514283542703975,-0.000378527728677388,chirp
28.12,-0.37749481808672,-0.000923224977224093,chirp
28.13,-0.231694286169837,-0.00150376740507267,chirp
28.14,-0.0802742186333949,-0.00210560626331278,chirp
28.15,0.0732199203729776,-0.0027136839164469,chirp
28.16,0.225171990066024,-0.00331278560907875,chirp
28.17,0.371980276378312,-0.00388789708368116,chirp
28.18,0.510143189605819,-0.00442455964678247,chirp
28.19,0.636343517175942,-0.00490921424877872,chirp
28.2,0.747529194599508,-0.00532952631096086,chirp
28.21,0.840988609062397,-0.00567468340140647,chirp
28.22,0.914418550430915,-0.00593565842347172,chirp
28.23,0.965983072267753,-0.00610543172629894,chirp
28.24,0.994361718166267,-0.00617916646096927,chirp
28.25,0.998785802536558,-0.00615433256926132,chirp
28.26,0.979061705045626,-0.00603077598103439,chirp
28.27,0.935580438352243,-0.00581073088416105,chirp
28.28,0.869313072826631,-0.00549877428790864,chirp
28.29,0.781791942108306,-0.00510172349470409,chirp
28.3,0.675077901564149,-0.00462847849280896,chirp
28.31,0.551714259509035,-0.00408981264938643,chirp
28.32,0.414668339806806,-0.00349811638569579,chirp
28.33,0.267261955569139,-0.00286709972061877,chirp
28.34,0.113092368750959,-0.00221146064414419,chirp
28.35,-0.0440544284032054,-0.00154652720018245,chirp
28.36,-0.20029605410655,-0.000887881892925065,chirp
28.37,-0.351749471534553,-0.000250977561781066,chirp
28.38,-0.494627768992375,0.000349245819697534,chirp
28.39,-0.625335574912593,0.000898733886732333,chirp
28.4,-0.740560693769416,0.00138467079235203,chirp
28.41,-0.837359606865605,0.00179580330217362,chirp
28.42,-0.913234600530781,0.00212272772056468,chirp
28.43,-0.966200461779266,0.00235813213826404,chirp
28.44,-0.994838914573274,0.00249698753646773,chirp
28.45,-0.998339253686691,0.00253668250443635,chirp
28.46,-0.976523961514797,0.00247709769856029,chirp
28.47,-0.929858458488213,0.0023206176579407,chirp
28.48,-0.859444531363154,0.00207207915876721,chirp
28.49,-0.76699739598643,0.00173865689826191,chirp
28.5,-0.654806771882677,0.00132968890812903,chirp
28.51,-0.525682764444755,0.000856445665977905,chirp
28.52,-0.382887755705791,0.000331848360068209,chirp
28.53,-0.230055885817055,-0.000229856871659998,chirp
28.54,-0.0711020540175734,-0.000813460700140097,chirp
28.55,0.089877329697369,-0.00140317931817963,chirp
28.56,0.248709361634541,-0.00198306027123692,chirp
28.57,0.401252760910117,-0.00253739502128569,chirp
28.58,0.543506294268259,-0.00305112757462594,chirp
28.59,0.671714667600006,-0.00351024849506183,chirp
28.6,0.78246906621951,-0.00390216389387365,chirp
28.61,0.872799624604979,-0.00421602953460571,chirp
28.62,0.940257278807755,-0.00444304100366988,chirp
28.63,0.982982697938741,-0.00457667195969133,chirp
28.64,0.999760299960074,-0.00461285376106058,chirp
28.65,0.990055724471444,-0.00455009125157011,chirp
28.66,0.954035552583689,-0.0043895111218698,chirp
28.67,0.892568521079186,-0.00413484101850143,chirp
28.68,0.807207963333124,-0.00379231939736958,chirp
28.69,0.700155710360298,-0.00337053796688593,chirp
28.7,0.574208188607962,-0.0028802203884431,chirp
28.71,0.432685943130303,-0.00233394264893581,chirp
28.72,0.279348281958747,-0.00174580214353384,chirp
28.73,0.118295166607213,-0.00113104396111745,chirp
28.74,-0.0461411477383645,-0.000505654107807342,chirp
28.75,-0.209511902051579,0.000114069601025765,chirp
28.76,-0.367371988035254,0.000711957533764248,chirp
28.77,-0.515401237050348,0.00127240726043361,chirp
28.78,-0.649523533920913,0.00178080964004329,chirp
28.79,-0.766020456876402,0.00222395025228102,chirp
28.8,-0.861636246929953,0.00259037500296576,chirp
28.81,-0.933671102260901,0.00287070960088711,chirp
28.82,-0.980060072072091,0.00305792376631495,chirp
28.83,-0.999435183832893,0.00314753246078832,chirp
28.84,-0.991168869314427,0.00313772808814845,chirp
28.85,-0.955397247689312,0.00302943946550097,chirp
28.86,-0.893022365563056,0.00282631535123337,chirp
28.87,-0.80569306984216,0.0025346323920022,chirp
28.88,-0.695764784259006,0.00216312945504614,chirp
28.89,-0.566239057732702,0.00172277238778339,chirp
28.9,-0.420684335691592,0.00122645523474542,chirp
28.91,-0.263139957210861,0.000688645785283716,chirp
28.92,-0.0980058850491981,0.000124984970081234,chirp
28.93,0.0700788828669502,-0.000448148979062814,chirp
28.94,0.236365907064992,-0.00101409958659159,chirp
28.95,0.396131315374985,-0.00155640160992762,chirp
28.96,0.544810458770002,-0.0020592477134716,chirp
28.97,0.678129372675077,-0.00250793906447246,chirp
28.98,0.792229238106702,-0.00288930690010236,chirp
28.99,0.883780183105442,-0.00319209281398894,chirp
29,0.950081019100777,-0.00340727656895013,chirp
29.01,0.989141863783727,-0.00352834163552248,chirp
29.02,0.999747053334454,-0.00355147034777738,chirp
29.03,0.981496281107019,-0.00347566251434681,chirp
29.04,0.934822503092405,-0.00330277347087277,chirp
29.05,0.86098580632929,-0.00303746985085415,chirp
29.06,0.762043126685358,-0.00268710372055229,chirp
29.07,0.640794407470665,-0.00226150810234935,chirp
29.08,0.500706489699544,-0.00177271923042304,chirp
29.09,0.345816697757836,-0.00123463307409012,chirp
29.1,0.180618710376919,-0.000662605661576925,chirp
29.11,0.00993386674083251,-7.30084788180943e-05,chirp
29.12,-0.161228466598126,0.000517248350796511,chirp
29.13,-0.32781746627392,0.00109121132569954,chirp
29.14,-0.484890095240138,0.00163238280440219,chirp
29.15,-0.62775861326293,0.00212520950253414,chirp
29.16,-0.752131938562229,0.00255554570191057,chirp
29.17,-0.854246565466307,0.00291107723290532,chirp
29.18,-0.930982994910144,0.00318169332208321,chirp
29.19,-0.979964012298942,0.00335979482554668,chirp
29.2,-0.999631641606524,0.00344052915762284,chirp
29.21,-0.989300202787184,0.00342194432574468,chirp
29.22,-0.949183585434188,0.0033050568368486,chirp
29.23,-0.880395605899237,0.00309383078089727,chirp
29.24,-0.784923116090213,0.00279506804908979,chirp
29.25,-0.665572356309623,0.00241821232919725,chirp
29.26,-0.525889867006901,0.00197507215722871,chirp
29.27,-0.370060069959745,0.00147947081241065,chirp
29.28,-0.202782373243244,0.000946833142991163,chirp
29.29,-0.0291313225494455,0.000393721430471,chirp
29.3,0.145596108012875,-0.000162665926262558,chirp
29.31,0.316041539000652,-0.000705017853971808,chirp
29.32,0.476949655703058,-0.00121644029804654,chirp
29.33,0.623331083661365,-0.00168097594269739,chirp
29.34,0.750618607194479,-0.00208409788630349,chirp
29.35,0.854811804743785,-0.00241316184894871,chirp
29.36,0.932605466899715,-0.00265780262353381,chirp
29.37,0.981497604506631,-0.00281026207297902,chirp
29.38,0.999873434135878,-0.00286563798074831,chirp
29.39,0.987062430760537,-0.00282204542343251,chirp
29.4,0.943366342759713,-0.00268068498353884,chirp
29.41,0.870056948877157,-0.00244581497892804,chirp
29.42,0.769343273920053,-0.00212462786566161,chirp
29.43,0.644308941064313,-0.00172703398128217,chirp
29.44,0.49882129354353,-0.00126535874124427,chirp
29.45,0.337414836741808,-0.000753962188370708,chirp
29.46,0.165152403341352,-0.000208792333389262,chirp
29.47,-0.0125317992197971,0.000353114070162987,chirp
29.48,-0.19000246408389,0.000914167875800877,chirp
29.49,-0.361601496105168,0.00145678425080827,chirp
29.5,-0.52182874161401,0.00196394216423312,chirp
29.51,-0.66551936497022,0.00241972882526072,chirp
29.52,-0.788012129005694,0.00280985155384912,chirp
29.53,-0.885303051377486,0.00312210044413199,chirp
29.54,-0.954179306109841,0.00334674660500562,chirp
29.55,-0.99232880955126,0.00347686269303036,chirp
29.56,-0.998421657139882,0.00350855483479123,chirp
29.57,-0.972160440840277,0.00344109779816028,chirp
29.58,-0.914297451092068,0.00327696832998925,chirp
29.59,-0.826617821658468,0.00302177483617476,chirp
29.6,-0.711888777702744,0.00268408493528216,chirp
29.61,-0.573776261351796,0.00227515576069941,chirp
29.62,-0.416731298430343,0.00180857510900909,chirp
29.63,-0.245849498556186,0.00129982452656524,chirp
29.64,-0.0667080132620338,0.000765778090630749,chirp
29.65,0.114814919363613,0.0002241528836547,chirp
29.66,0.292732068827513,-0.000307071100357524,chirp
29.67,0.461144706216732,-0.000810242704235704,chirp
29.68,0.614438995412937,-0.00126862353618394,chirp
29.69,0.747474728256116,-0.00166694468200674,chirp
29.7,0.855760018118136,-0.00199191752833989,chirp
29.71,0.935605950711948,-0.00223268137815142,chirp
29.72,0.984255782829191,-0.002381172487117,chirp
29.73,0.999984062761036,-0.00243240163296687,chirp
29.74,0.982161997322128,-0.00238463027341546,chirp
29.75,0.931286480423013,-0.00223943865902789,chirp
29.76,0.848971392493363,-0.00200168283873903,chirp
29.77,0.737901039993088,-0.00167934121065852,chirp
29.78,0.601746888013984,-0.00128325500554197,chirp
29.79,0.44505000319766,-0.000826770718579076,chirp
29.8,0.273072825324458,-0.000325295902316082,chirp
29.81,0.0916249817311,0.000204217219075611,chirp
29.82,-0.0931311902441067,0.000743843264901506,chirp
29.83,-0.274888976523971,0.00127529125692263,chirp
29.84,-0.447412477598151,0.00178052773040268,chirp
29.85,-0.604751331482922,0.0022423941855818,chirp
29.86,-0.741447561299828,0.00264519766840611,chirp
29.87,-0.852727314953229,0.00297525399962215,chirp
29.88,-0.934670692409094,0.00322136461586945,chirp
29.89,-0.984353527090929,0.00337521010464299,chirp
29.9,-0.99995588269924,0.00343164624243446,chirp
29.91,-0.980833117927332,0.00338889159532541,chirp
29.92,-0.927546624263531,0.00324859940761041,chirp
29.93,-0.841852715176927,0.00301581046434773,chirp
29.94,-0.726649592287627,0.0026987877336078,chirp
29.95,-0.585883785928771,0.00230873773152717,chirp
29.96,-0.42441891230405,0.00185942756322898,chirp
29.97,-0.247870955686014,0.00136671033267944,chirp
29.98,-0.0624155220506568,0.000847974949417979,chirp
29.99,0.125426425936918,0.000321539166896842,chirp
