time,reference,output,control,error
13.940000000,1.000000000,0.999603133,1.113670328,0.000396867
13.950000000,1.000000000,0.999604934,1.113671533,0.000395066
13.960000000,1.000000000,0.999606727,1.113672733,0.000393273
13.970000000,1.000000000,0.999608512,1.113673926,0.000391488
13.980000000,1.000000000,0.999610289,1.113675113,0.000389711
13.990000000,1.000000000,0.999612058,1.113676295,0.000387942
14.000000000,1.000000000,0.999613818,1.113677470,0.000386182
14.010000000,1.000000000,0.999615571,1.113678640,0.000384429
14.020000000,1.000000000,0.999617316,1.113679803,0.000382684
14.030000000,1.000000000,0.999619053,1.113680961,0.000380947
14.040000000,1.000000000,0.999620783,1.113682113,0.000379217
14.050000000,1.000000000,0.999622504,1.113683260,0.000377496
14.060000000,1.000000000,0.999624218,1.113684400,0.000375782
14.070000000,1.000000000,0.999625924,1.113685535,0.000374076
14.080000000,1.000000000,0.999627622,1.113686664,0.000372378
14.090000000,1.000000000,0.999629313,1.113687787,0.000370687
14.100000000,1.000000000,0.999630996,1.113688905,0.000369004
14.110000000,1.000000000,0.999632671,1.113690017,0.000367329
14.120000000,1.000000000,0.999634339,1.113691123,0.000365661
14.130000000,1.000000000,0.999636000,1.113692224,0.000364000
14.140000000,1.000000000,0.999637653,1.113693319,0.000362347
14.150000000,1.000000000,0.999639298,1.113694408,0.000360702
14.160000000,1.000000000,0.999640937,1.113695492,0.000359063
14.170000000,1.000000000,0.999642567,1.113696571,0.000357433
14.180000000,1.000000000,0.999644191,1.113697644,0.000355809
14.190000000,1.000000000,0.999645807,1.113698711,0.000354193
14.200000000,1.000000000,0.999647417,1.113699774,0.000352583
14.210000000,1.000000000,0.999649018,1.113700830,0.000350982
14.220000000,1.000000000,0.999650613,1.113701882,0.000349387
14.230000000,1.000000000,0.999652201,1.113702928,0.000347799
14.240000000,1.000000000,0.999653781,1.113703968,0.000346219
14.250000000,1.000000000,0.999655355,1.113705003,0.000344645
14.260000000,1.000000000,0.999656921,1.113706033,0.000343079
14.270000000,1.000000000,0.999658481,1.113707058,0.000341519
14.280000000,1.000000000,0.999660033,1.113708078,0.000339967
14.290000000,1.000000000,0.999661579,1.113709092,0.000338421
14.300000000,1.000000000,0.999663117,1.113710101,0.000336883
14.310000000,1.000000000,0.999664649,1.113711105,0.000335351
14.320000000,1.000000000,0.999666174,1.113712104,0.000333826
14.330000000,1.000000000,0.999667692,1.113713098,0.000332308
14.340000000,1.000000000,0.999669204,1.113714086,0.000330796
14.350000000,1.000000000,0.999670708,1.113715070,0.000329292
14.360000000,1.000000000,0.999672206,1.113716048,0.000327794
14.370000000,1.000000000,0.999673698,1.113717022,0.000326302
14.380000000,1.000000000,0.999675182,1.113717991,0.000324818
14.390000000,1.000000000,0.999676660,1.113718954,0.000323340
14.400000000,1.000000000,0.999678132,1.113719913,0.000321868
14.410000000,1.000000000,0.999679597,1.113720867,0.000320403
14.420000000,1.000000000,0.999681055,1.113721816,0.000318945
14.430000000,1.000000000,0.999682507,1.113722760,0.000317493
14.440000000,1.000000000,0.999683953,1.113723699,0.000316047
14.450000000,1.000000000,0.999685392,1.113724633,0.000314608
14.460000000,1.000000000,0.999686824,1.113725563,0.000313176
14.470000000,1.000000000,0.999688251,1.113726488,0.000311749
14.480000000,1.000000000,0.999689670,1.113727408,0.000310330
14.490000000,1.000000000,0.999691084,1.113728323,0.000308916
14.500000000,1.000000000,0.999692491,1.113729234,0.000307509
14.510000000,1.000000000,0.999693892,1.113730140,0.000306108
14.520000000,1.000000000,0.999695287,1.113731042,0.000304713
14.530000000,1.000000000,0.999696676,1.113731939,0.000303324
14.540000000,1.000000000,0.999698058,1.113732831,0.000301942
14.550000000,1.000000000,0.999699435,1.113733719,0.000300565
14.560000000,1.000000000,0.999700805,1.113734602,0.000299195
14.570000000,1.000000000,0.999702169,1.113735481,0.000297831
14.580000000,1.000000000,0.999703527,1.113736356,0.000296473
14.590000000,1.000000000,0.999704879,1.113737226,0.000295121
14.600000000,1.000000000,0.999706225,1.113738091,0.000293775
14.610000000,1.000000000,0.999707565,1.113738952,0.000292435
14.620000000,1.000000000,0.999708899,1.113739809,0.000291101
14.630000000,1.000000000,0.999710227,1.113740661,0.000289773
14.640000000,1.000000000,0.999711549,1.113741509,0.000288451
14.650000000,1.000000000,0.999712866,1.113742353,0.000287134
14.660000000,1.000000000,0.999714176,1.113743193,0.000285824
14.670000000,1.000000000,0.999715481,1.113744028,0.000284519
14.680000000,1.000000000,0.999716780,1.113744859,0.000283220
14.690000000,1.000000000,0.999718073,1.113745686,0.000281927
14.700000000,1.000000000,0.999719360,1.113746509,0.000280640
14.710000000,1.000000000,0.999720642,1.113747327,0.000279358
14.720000000,1.000000000,0.999721917,1.113748142,0.000278083
14.730000000,1.000000000,0.999723188,1.113748952,0.000276812
14.740000000,1.000000000,0.999724452,1.113749758,0.000275548
14.750000000,1.000000000,0.999725711,1.113750561,0.000274289
14.760000000,1.000000000,0.999726964,1.113751359,0.000273036
14.770000000,1.000000000,0.999728212,1.113752153,0.000271788
14.780000000,1.000000000,0.999729454,1.113752943,0.000270546
14.790000000,1.000000000,0.999730691,1.113753730,0.000269309
14.800000000,1.000000000,0.999731922,1.113754512,0.000268078
14.810000000,1.000000000,0.999733148,1.113755290,0.000266852
14.820000000,1.000000000,0.999734368,1.113756065,0.000265632
14.830000000,1.000000000,0.999735583,1.113756836,0.000264417
14.840000000,1.000000000,0.999736792,1.113757603,0.000263208
14.850000000,1.000000000,0.999737996,1.113758366,0.000262004
14.860000000,1.000000000,0.999739194,1.113759125,0.000260806
14.870000000,1.000000000,0.999740388,1.113759881,0.000259612
14.880000000,1.000000000,0.999741575,1.113760633,0.000258425
14.890000000,1.000000000,0.999742758,1.113761381,0.000257242
14.900000000,1.000000000,0.999743935,1.113762125,0.000256065
14.910000000,1.000000000,0.999745107,1.113762866,0.000254893
14.920000000,1.000000000,0.999746274,1.113763603,0.000253726
14.930000000,1.000000000,0.999747436,1.113764336,0.000252564
14.940000000,1.000000000,0.999748592,1.113765066,0.000251408
14.950000000,1.000000000,0.999749743,1.113765793,0.000250257
14.960000000,1.000000000,0.999750889,1.113766515,0.000249111
14.970000000,1.000000000,0.999752030,1.113767234,0.000247970
14.980000000,1.000000000,0.999753166,1.113767950,0.000246834
14.990000000,1.000000000,0.999754297,1.113768662,0.000245703
