t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
4.90000,-3.11580,-0.11993,0.00000,-3.40947,15.00000,0.00000,0.00000
4.90500,-3.11640,-0.12126,0.00000,-3.62521,15.00000,0.00000,0.00000
4.91000,-3.11702,-0.12251,0.00000,-3.82356,15.00000,0.00000,0.00000
4.91500,-3.11764,-0.12370,0.00000,-4.00463,15.00000,0.00000,0.00000
4.92000,-3.11826,-0.12481,0.00000,-4.16850,15.00000,0.00000,0.00000
4.92500,-3.11889,-0.12585,0.00000,-4.31532,15.00000,0.00000,0.00000
4.93000,-3.11952,-0.12682,0.00000,-4.44522,15.00000,0.00000,0.00000
4.93500,-3.12016,-0.12772,0.00000,-4.55835,15.00000,0.00000,0.00000
4.94000,-3.12080,-0.12854,0.00000,-4.65486,15.00000,0.00000,0.00000
4.94500,-3.12145,-0.12930,0.00000,-4.73492,15.00000,0.00000,0.00000
4.95000,-3.12210,-0.12998,0.00000,-4.79869,15.00000,0.00000,0.00000
4.95500,-3.12275,-0.13059,0.00000,-4.84632,15.00000,0.00000,0.00000
4.96000,-3.12341,-0.13113,0.00000,-4.87800,15.00000,0.00000,0.00000
4.96500,-3.12407,-0.13161,0.00000,-4.89388,15.00000,0.00000,0.00000
4.97000,-3.12473,-0.13201,0.00000,-4.89411,15.00000,0.00000,0.00000
4.97500,-3.12539,-0.13234,0.00000,-4.87886,15.00000,0.00000,0.00000
4.98000,-3.12605,-0.13261,0.00000,-4.84828,15.00000,0.00000,0.00000
4.98500,-3.12672,-0.13281,0.00000,-4.80252,15.00000,0.00000,0.00000
4.99000,-3.12738,-0.13294,0.00000,-4.74173,15.00000,0.00000,0.00000
4.99500,-3.12805,-0.13300,0.00000,-4.66605,15.00000,0.00000,0.00000
5.00000,-3.12871,-0.13300,0.00000,-4.57565,15.00000,0.00000,0.00000
5.00500,-3.12938,-0.13294,0.00000,-4.47066,15.00000,0.00000,0.00000
5.01000,-3.13004,-0.13281,0.00000,-4.35124,15.00000,0.00000,0.00000
5.01500,-3.13070,-0.13261,0.00000,-4.21756,15.00000,0.00000,0.00000
5.02000,-3.13136,-0.13235,0.00000,-4.06979,15.00000,0.00000,0.00000
5.02500,-3.13202,-0.13203,0.00000,-3.90810,15.00000,0.00000,0.00000
5.03000,-3.13268,-0.13165,0.00000,-3.73268,15.00000,0.00000,0.00000
5.03500,-3.13334,-0.13121,0.00000,-3.54375,15.00000,0.00000,0.00000
5.04000,-3.13399,-0.13071,0.00000,-3.34151,15.00000,0.00000,0.00000
5.04500,-3.13464,-0.13014,0.00000,-3.12620,15.00000,0.00000,0.00000
5.05000,-3.13529,-0.12953,0.00000,-2.89805,15.00000,0.00000,0.00000
5.05500,-3.13594,-0.12885,0.00000,-2.65730,15.00000,0.00000,0.00000
5.06000,-3.13658,-0.12811,0.00000,-2.40419,15.00000,0.00000,0.00000
5.06500,-3.13721,-0.12733,0.00000,-2.13894,15.00000,0.00000,0.00000
5.07000,-3.13784,-0.12648,0.00000,-1.86175,15.00000,0.00000,0.00000
5.07500,-3.13847,-0.12558,0.00000,-1.57280,15.00000,0.00000,0.00000
5.08000,-3.13910,-0.12463,0.00000,-1.27224,15.00000,0.00000,0.00000
5.08500,-3.13971,-0.12363,0.00000,-0.96015,15.00000,0.00000,0.00000
5.09000,-3.14033,-0.12258,0.00000,-0.63658,15.00000,0.00000,0.00000
5.09500,-3.14093,-0.12148,0.00000,-0.30154,15.00000,0.00000,0.00000
5.10000,-3.14154,-0.12033,0.00000,0.04501,15.00000,0.00000,0.00000
5.10500,-3.14213,-0.11913,0.00000,0.40311,15.00000,0.00000,0.00000
5.11000,-3.14272,-0.11789,0.00000,0.77282,15.00000,0.00000,0.00000
5.11500,-3.14330,-0.11660,0.00000,1.14303,3.84777,0.00000,0.00000
5.12000,-3.14388,-0.11526,0.00000,1.49498,-15.00000,0.00000,0.00000
5.12500,-3.14445,-0.11389,0.00000,1.82890,-15.00000,0.00000,0.00000
5.13000,-3.14501,-0.11247,0.00000,2.14495,-15.00000,0.00000,0.00000
5.13500,-3.14557,-0.11101,0.00000,2.44326,-15.00000,0.00000,0.00000
5.14000,-3.14611,-0.10951,0.00000,2.72390,-15.00000,0.00000,0.00000
5.14500,-3.14665,-0.10797,0.00000,2.98693,-15.00000,0.00000,0.00000
5.15000,-3.14719,-0.10639,0.00000,3.23240,-15.00000,0.00000,0.00000
5.15500,-3.14771,-0.10478,0.00000,3.46038,-15.00000,0.00000,0.00000
5.16000,-3.14823,-0.10313,0.00000,3.67093,-15.00000,0.00000,0.00000
5.16500,-3.14873,-0.10145,0.00000,3.86412,-15.00000,0.00000,0.00000
5.17000,-3.14923,-0.09974,0.00000,4.04005,-15.00000,0.00000,0.00000
5.17500,-3.14972,-0.09799,0.00000,4.19884,-15.00000,0.00000,0.00000
5.18000,-3.15020,-0.09621,0.00000,4.34062,-15.00000,0.00000,0.00000
5.18500,-3.15068,-0.09440,0.00000,4.46552,-15.00000,0.00000,0.00000
5.19000,-3.15114,-0.09257,0.00000,4.57370,-15.00000,0.00000,0.00000
5.19500,-3.15159,-0.09071,0.00000,4.66530,-15.00000,0.00000,0.00000
5.20000,-3.15204,-0.08882,0.00000,4.74051,-15.00000,0.00000,0.00000
5.20500,-3.15247,-0.08691,0.00000,4.79947,-15.00000,0.00000,0.00000
5.21000,-3.15290,-0.08497,0.00000,4.84235,-15.00000,0.00000,0.00000
5.21500,-3.15331,-0.08301,0.00000,4.86932,-15.00000,0.00000,0.00000
5.22000,-3.15372,-0.08103,0.00000,4.88053,-15.00000,0.00000,0.00000
5.22500,-3.15411,-0.07903,0.00000,4.87615,-15.00000,0.00000,0.00000
5.23000,-3.15450,-0.07701,0.00000,4.85633,-15.00000,0.00000,0.00000
5.23500,-3.15487,-0.07498,0.00000,4.82122,-15.00000,0.00000,0.00000
5.24000,-3.15524,-0.07293,0.00000,4.77097,-15.00000,0.00000,0.00000
5.24500,-3.15559,-0.07086,0.00000,4.70574,-15.00000,0.00000,0.00000
5.25000,-3.15593,-0.06878,0.00000,4.62566,-15.00000,0.00000,0.00000
5.25500,-3.15627,-0.06668,0.00000,4.53090,-15.00000,0.00000,0.00000
5.26000,-3.15659,-0.06458,0.00000,4.42161,-15.00000,0.00000,0.00000
5.26500,-3.15690,-0.06246,0.00000,4.29794,-15.00000,0.00000,0.00000
5.27000,-3.15720,-0.06033,0.00000,4.16005,-15.00000,0.00000,0.00000
5.27500,-3.15749,-0.05820,0.00000,4.00813,-15.00000,0.00000,0.00000
5.28000,-3.15777,-0.05606,0.00000,3.84235,-15.00000,0.00000,0.00000
5.28500,-3.15804,-0.05391,0.00000,3.66292,-15.00000,0.00000,0.00000
5.29000,-3.15830,-0.05176,0.00000,3.47003,-15.00000,0.00000,0.00000
5.29500,-3.15855,-0.04960,0.00000,3.26392,-15.00000,0.00000,0.00000
5.30000,-3.15879,-0.04744,0.00000,3.04481,-15.00000,0.00000,0.00000
5.30500,-3.15901,-0.04528,0.00000,2.81293,-15.00000,0.00000,0.00000
5.31000,-3.15923,-0.04312,0.00000,2.56853,-15.00000,0.00000,0.00000
5.31500,-3.15943,-0.04096,0.00000,2.31184,-15.00000,0.00000,0.00000
5.32000,-3.15963,-0.03880,0.00000,2.04308,-15.00000,0.00000,0.00000
5.32500,-3.15981,-0.03664,0.00000,1.76245,-15.00000,0.00000,0.00000
5.33000,-3.15998,-0.03448,0.00000,1.47010,-15.00000,0.00000,0.00000
5.33500,-3.16015,-0.03234,0.00000,1.16617,-15.00000,0.00000,0.00000
5.34000,-3.16030,-0.03019,0.00000,0.85072,-15.00000,0.00000,0.00000
5.34500,-3.16044,-0.02806,0.00000,0.52380,-15.00000,0.00000,0.00000
5.35000,-3.16057,-0.02593,0.00000,0.18539,-15.00000,0.00000,0.00000
5.35500,-3.16069,-0.02381,0.00000,-0.16454,-15.00000,0.00000,0.00000
5.36000,-3.16079,-0.02169,0.00000,-0.52605,-15.00000,0.00000,0.00000
5.36500,-3.16089,-0.01959,0.00000,-0.89920,-15.00000,0.00000,0.00000
5.37000,-3.16098,-0.01751,0.00000,-1.25400,15.00000,0.00000,0.00000
5.37500,-3.16106,-0.01543,0.00000,-1.59071,15.00000,0.00000,0.00000
5.38000,-3.16112,-0.01336,0.00000,-1.90955,15.00000,0.00000,0.00000
5.38500,-3.16118,-0.01131,0.00000,-2.21067,15.00000,0.00000,0.00000
5.39000,-3.16123,-0.00928,0.00000,-2.49416,15.00000,0.00000,0.00000
5.39500,-3.16126,-0.00726,0.00000,-2.76012,15.00000,0.00000,0.00000
5.40000,-3.16129,-0.00526,0.00000,-3.00860,15.00000,0.00000,0.00000
5.40500,-3.16131,-0.00327,0.00000,-3.23966,15.00000,0.00000,0.00000
5.41000,-3.16131,-0.00131,0.00000,-3.45336,15.00000,0.00000,0.00000
5.41500,-3.16131,0.00064,0.00000,-3.64977,15.00000,0.00000,0.00000
5.42000,-3.16130,0.00257,0.00000,-3.82898,15.00000,0.00000,0.00000
5.42500,-3.16127,0.00447,0.00000,-3.99109,15.00000,0.00000,0.00000
5.43000,-3.16124,0.00636,0.00000,-4.13621,15.00000,0.00000,0.00000
5.43500,-3.16120,0.00822,0.00000,-4.26446,15.00000,0.00000,0.00000
5.44000,-3.16115,0.01007,0.00000,-4.37600,15.00000,0.00000,0.00000
5.44500,-3.16109,0.01188,0.00000,-4.47095,15.00000,0.00000,0.00000
5.45000,-3.16102,0.01368,0.00000,-4.54948,15.00000,0.00000,0.00000
5.45500,-3.16095,0.01545,0.00000,-4.61173,15.00000,0.00000,0.00000
5.46000,-3.16086,0.01719,0.00000,-4.65788,15.00000,0.00000,0.00000
5.46500,-3.16077,0.01891,0.00000,-4.68808,15.00000,0.00000,0.00000
5.47000,-3.16066,0.02060,0.00000,-4.70248,15.00000,0.00000,0.00000
5.47500,-3.16055,0.02226,0.00000,-4.70125,15.00000,0.00000,0.00000
5.48000,-3.16043,0.02390,0.00000,-4.68454,15.00000,0.00000,0.00000
5.48500,-3.16030,0.02551,0.00000,-4.65251,15.00000,0.00000,0.00000
5.49000,-3.16017,0.02709,0.00000,-4.60531,15.00000,0.00000,0.00000
5.49500,-3.16003,0.02864,0.00000,-4.54309,15.00000,0.00000,0.00000
5.50000,-3.15987,0.03016,0.00000,-4.46601,15.00000,0.00000,0.00000
5.50500,-3.15972,0.03166,0.00000,-4.37423,15.00000,0.00000,0.00000
5.51000,-3.15955,0.03312,0.00000,-4.26790,15.00000,0.00000,0.00000
5.51500,-3.15938,0.03455,0.00000,-4.14719,15.00000,0.00000,0.00000
5.52000,-3.15920,0.03595,0.00000,-4.01227,15.00000,0.00000,0.00000
5.52500,-3.15901,0.03731,0.00000,-3.86333,15.00000,0.00000,0.00000
5.53000,-3.15882,0.03865,0.00000,-3.70056,15.00000,0.00000,0.00000
5.53500,-3.15862,0.03995,0.00000,-3.52415,15.00000,0.00000,0.00000
5.54000,-3.15841,0.04122,0.00000,-3.33432,15.00000,0.00000,0.00000
5.54500,-3.15820,0.04246,0.00000,-3.13130,15.00000,0.00000,0.00000
5.55000,-3.15798,0.04367,0.00000,-2.91531,15.00000,0.00000,0.00000
5.55500,-3.15776,0.04484,0.00000,-2.68659,15.00000,0.00000,0.00000
5.56000,-3.15753,0.04597,0.00000,-2.44538,15.00000,0.00000,0.00000
5.56500,-3.15729,0.04708,0.00000,-2.19189,15.00000,0.00000,0.00000
5.57000,-3.15705,0.04815,0.00000,-1.92634,15.00000,0.00000,0.00000
5.57500,-3.15681,0.04918,0.00000,-1.64890,15.00000,0.00000,0.00000
5.58000,-3.15655,0.05018,0.00000,-1.35972,15.00000,0.00000,0.00000
5.58500,-3.15630,0.05115,0.00000,-1.05892,15.00000,0.00000,0.00000
5.59000,-3.15604,0.05208,0.00000,-0.74655,15.00000,0.00000,0.00000
5.59500,-3.15577,0.05298,0.00000,-0.42264,15.00000,0.00000,0.00000
5.60000,-3.15550,0.05384,0.00000,-0.08716,15.00000,0.00000,0.00000
5.60500,-3.15523,0.05466,0.00000,0.25991,15.00000,0.00000,0.00000
5.61000,-3.15495,0.05545,0.00000,0.61864,15.00000,0.00000,0.00000
5.61500,-3.15467,0.05621,0.00000,0.98907,15.00000,0.00000,0.00000
5.62000,-3.15439,0.05693,0.00000,1.34120,-15.00000,0.00000,0.00000
5.62500,-3.15410,0.05762,0.00000,1.67529,-15.00000,0.00000,0.00000
5.63000,-3.15381,0.05827,0.00000,1.99152,-15.00000,0.00000,0.00000
5.63500,-3.15351,0.05888,0.00000,2.29004,-15.00000,0.00000,0.00000
5.64000,-3.15322,0.05947,0.00000,2.57095,-15.00000,0.00000,0.00000
5.64500,-3.15292,0.06001,0.00000,2.83431,-15.00000,0.00000,0.00000
5.65000,-3.15261,0.06052,0.00000,3.08018,-15.00000,0.00000,0.00000
5.65500,-3.15231,0.06100,0.00000,3.30863,-15.00000,0.00000,0.00000
5.66000,-3.15200,0.06144,0.00000,3.51971,-15.00000,0.00000,0.00000
5.66500,-3.15169,0.06185,0.00000,3.71350,-15.00000,0.00000,0.00000
5.67000,-3.15138,0.06222,0.00000,3.89008,-15.00000,0.00000,0.00000
5.67500,-3.15107,0.06256,0.00000,4.04957,-15.00000,0.00000,0.00000
5.68000,-3.15075,0.06286,0.00000,4.19207,-15.00000,0.00000,0.00000
5.68500,-3.15044,0.06313,0.00000,4.31773,-15.00000,0.00000,0.00000
5.69000,-3.15012,0.06337,0.00000,4.42667,-15.00000,0.00000,0.00000
5.69500,-3.14980,0.06357,0.00000,4.51905,-15.00000,0.00000,0.00000
5.70000,-3.14949,0.06374,0.00000,4.59503,-15.00000,0.00000,0.00000
5.70500,-3.14917,0.06388,0.00000,4.65477,-15.00000,0.00000,0.00000
5.71000,-3.14885,0.06398,0.00000,4.69841,-15.00000,0.00000,0.00000
5.71500,-3.14853,0.06405,0.00000,4.72613,-15.00000,0.00000,0.00000
5.72000,-3.14821,0.06409,0.00000,4.73808,-15.00000,0.00000,0.00000
5.72500,-3.14789,0.06410,0.00000,4.73442,-15.00000,0.00000,0.00000
5.73000,-3.14756,0.06408,0.00000,4.71531,-15.00000,0.00000,0.00000
5.73500,-3.14724,0.06402,0.00000,4.68089,-15.00000,0.00000,0.00000
5.74000,-3.14693,0.06394,0.00000,4.63134,-15.00000,0.00000,0.00000
5.74500,-3.14661,0.06382,0.00000,4.56678,-15.00000,0.00000,0.00000
5.75000,-3.14629,0.06367,0.00000,4.48739,-15.00000,0.00000,0.00000
5.75500,-3.14597,0.06350,0.00000,4.39332,-15.00000,0.00000,0.00000
5.76000,-3.14565,0.06329,0.00000,4.28472,-15.00000,0.00000,0.00000
5.76500,-3.14534,0.06306,0.00000,4.16175,-15.00000,0.00000,0.00000
5.77000,-3.14502,0.06279,0.00000,4.02460,-15.00000,0.00000,0.00000
5.77500,-3.14471,0.06250,0.00000,3.87345,-15.00000,0.00000,0.00000
5.78000,-3.14440,0.06218,0.00000,3.70847,-15.00000,0.00000,0.00000
5.78500,-3.14409,0.06184,0.00000,3.52989,-15.00000,0.00000,0.00000
5.79000,-3.14378,0.06146,0.00000,3.33790,-15.00000,0.00000,0.00000
5.79500,-3.14348,0.06106,0.00000,3.13274,-15.00000,0.00000,0.00000
5.80000,-3.14318,0.06064,0.00000,2.91463,-15.00000,0.00000,0.00000
5.80500,-3.14288,0.06019,0.00000,2.68382,-15.00000,0.00000,0.00000
5.81000,-3.14258,0.05971,0.00000,2.44053,-15.00000,0.00000,0.00000
5.81500,-3.14228,0.05921,0.00000,2.18498,-15.00000,0.00000,0.00000
5.82000,-3.14199,0.05869,0.00000,1.91740,-15.00000,0.00000,0.00000
5.82500,-3.14170,0.05814,0.00000,1.63795,-15.00000,0.00000,0.00000
5.83000,-3.14141,0.05757,0.00000,1.34679,-15.00000,0.00000,0.00000
5.83500,-3.14112,0.05697,0.00000,1.04401,-15.00000,0.00000,0.00000
5.84000,-3.14084,0.05636,0.00000,0.72969,-15.00000,0.00000,0.00000
5.84500,-3.14056,0.05572,0.00000,0.40384,-15.00000,0.00000,0.00000
5.85000,-3.14029,0.05506,0.00000,0.06644,-15.00000,0.00000,0.00000
5.85500,-3.14002,0.05438,0.00000,-0.28255,-15.00000,0.00000,0.00000
5.86000,-3.13975,0.05369,0.00000,-0.64320,-15.00000,0.00000,0.00000
5.86500,-3.13948,0.05297,0.00000,-1.01552,-15.00000,0.00000,0.00000
5.87000,-3.13922,0.05223,0.00000,-1.36955,15.00000,0.00000,0.00000
5.87500,-3.13896,0.05148,0.00000,-1.70551,15.00000,0.00000,0.00000
5.88000,-3.13871,0.05070,0.00000,-2.02360,15.00000,0.00000,0.00000
5.88500,-3.13846,0.04991,0.00000,-2.32395,15.00000,0.00000,0.00000
5.89000,-3.13822,0.04911,0.00000,-2.60665,15.00000,0.00000,0.00000
5.89500,-3.13797,0.04828,0.00000,-2.87178,15.00000,0.00000,0.00000
5.90000,-3.13774,0.04745,0.00000,-3.11938,15.00000,0.00000,0.00000
5.90500,-3.13750,0.04659,0.00000,-3.34952,15.00000,0.00000,0.00000
5.91000,-3.13728,0.04573,0.00000,-3.56226,15.00000,0.00000,0.00000
5.91500,-3.13705,0.04485,0.00000,-3.75767,15.00000,0.00000,0.00000
5.92000,-3.13683,0.04395,0.00000,-3.93585,15.00000,0.00000,0.00000
5.92500,-3.13662,0.04305,0.00000,-4.09689,15.00000,0.00000,0.00000
5.93000,-3.13641,0.04213,0.00000,-4.24092,15.00000,0.00000,0.00000
5.93500,-3.13620,0.04120,0.00000,-4.36807,15.00000,0.00000,0.00000
5.94000,-3.13600,0.04026,0.00000,-4.47849,15.00000,0.00000,0.00000
5.94500,-3.13580,0.03930,0.00000,-4.57233,15.00000,0.00000,0.00000
5.95000,-3.13561,0.03834,0.00000,-4.64974,15.00000,0.00000,0.00000
5.95500,-3.13542,0.03737,0.00000,-4.71089,15.00000,0.00000,0.00000
5.96000,-3.13524,0.03639,0.00000,-4.75594,15.00000,0.00000,0.00000
5.96500,-3.13506,0.03541,0.00000,-4.78505,15.00000,0.00000,0.00000
5.97000,-3.13489,0.03441,0.00000,-4.79838,15.00000,0.00000,0.00000
5.97500,-3.13472,0.03341,0.00000,-4.79608,15.00000,0.00000,0.00000
5.98000,-3.13456,0.03240,0.00000,-4.77832,15.00000,0.00000,0.00000
5.98500,-3.13441,0.03139,0.00000,-4.74525,15.00000,0.00000,0.00000
5.99000,-3.13425,0.03037,0.00000,-4.69702,15.00000,0.00000,0.00000
5.99500,-3.13411,0.02935,0.00000,-4.63378,15.00000,0.00000,0.00000
6.00000,-3.13397,0.02832,0.00000,-4.55569,15.00000,0.00000,0.00000
6.00500,-3.13383,0.02729,0.00000,-4.46289,15.00000,0.00000,0.00000
6.01000,-3.13370,0.02625,0.00000,-4.35554,15.00000,0.00000,0.00000
6.01500,-3.13357,0.02522,0.00000,-4.23381,15.00000,0.00000,0.00000
6.02000,-3.13345,0.02418,0.00000,-4.09786,15.00000,0.00000,0.00000
6.02500,-3.13334,0.02314,0.00000,-3.94786,15.00000,0.00000,0.00000
6.03000,-3.13322,0.02210,0.00000,-3.78402,15.00000,0.00000,0.00000
6.03500,-3.13312,0.02105,0.00000,-3.60652,15.00000,0.00000,0.00000
6.04000,-3.13302,0.02001,0.00000,-3.41557,15.00000,0.00000,0.00000
6.04500,-3.13292,0.01897,0.00000,-3.21140,15.00000,0.00000,0.00000
6.05000,-3.13284,0.01793,0.00000,-2.99424,15.00000,0.00000,0.00000
6.05500,-3.13275,0.01689,0.00000,-2.76432,15.00000,0.00000,0.00000
6.06000,-3.13267,0.01586,0.00000,-2.52188,15.00000,0.00000,0.00000
6.06500,-3.13260,0.01482,0.00000,-2.26715,15.00000,0.00000,0.00000
6.07000,-3.13253,0.01379,0.00000,-2.00034,15.00000,0.00000,0.00000
6.07500,-3.13246,0.01276,0.00000,-1.72165,15.00000,0.00000,0.00000
6.08000,-3.13241,0.01174,0.00000,-1.43123,15.00000,0.00000,0.00000
6.08500,-3.13235,0.01072,0.00000,-1.12920,15.00000,0.00000,0.00000
6.09000,-3.13230,0.00971,0.00000,-0.81564,15.00000,0.00000,0.00000
6.09500,-3.13226,0.00870,0.00000,-0.49056,15.00000,0.00000,0.00000
6.10000,-3.13222,0.00770,0.00000,-0.15397,15.00000,0.00000,0.00000
6.10500,-3.13219,0.00670,0.00000,0.19418,15.00000,0.00000,0.00000
6.11000,-3.13216,0.00571,0.00000,0.55394,15.00000,0.00000,0.00000
6.11500,-3.13214,0.00473,0.00000,0.92537,15.00000,0.00000,0.00000
6.12000,-3.13212,0.00376,0.00000,1.27847,-15.00000,0.00000,0.00000
6.12500,-3.13210,0.00279,0.00000,1.61351,-15.00000,0.00000,0.00000
6.13000,-3.13209,0.00183,0.00000,1.93069,-15.00000,0.00000,0.00000
6.13500,-3.13209,0.00088,0.00000,2.23016,-15.00000,0.00000,0.00000
6.14000,-3.13209,-0.00006,0.00000,2.51202,-15.00000,0.00000,0.00000
6.14500,-3.13209,-0.00099,0.00000,2.77635,-15.00000,0.00000,0.00000
6.15000,-3.13210,-0.00192,0.00000,3.02321,-15.00000,0.00000,0.00000
6.15500,-3.13212,-0.00283,0.00000,3.25266,-15.00000,0.00000,0.00000
6.16000,-3.13214,-0.00373,0.00000,3.46477,-15.00000,0.00000,0.00000
6.16500,-3.13216,-0.00462,0.00000,3.65959,-15.00000,0.00000,0.00000
6.17000,-3.13219,-0.00550,0.00000,3.83723,-15.00000,0.00000,0.00000
6.17500,-3.13222,-0.00636,0.00000,3.99777,-15.00000,0.00000,0.00000
6.18000,-3.13226,-0.00722,0.00000,4.14134,-15.00000,0.00000,0.00000
6.18500,-3.13230,-0.00806,0.00000,4.26806,-15.00000,0.00000,0.00000
6.19000,-3.13234,-0.00890,0.00000,4.37807,-15.00000,0.00000,0.00000
6.19500,-3.13239,-0.00971,0.00000,4.47152,-15.00000,0.00000,0.00000
6.20000,-3.13244,-0.01052,0.00000,4.54855,-15.00000,0.00000,0.00000
6.20500,-3.13250,-0.01131,0.00000,4.60933,-15.00000,0.00000,0.00000
6.21000,-3.13256,-0.01209,0.00000,4.65402,-15.00000,0.00000,0.00000
6.21500,-3.13262,-0.01286,0.00000,4.68277,-15.00000,0.00000,0.00000
6.22000,-3.13269,-0.01361,0.00000,4.69574,-15.00000,0.00000,0.00000
6.22500,-3.13276,-0.01435,0.00000,4.69309,-15.00000,0.00000,0.00000
6.23000,-3.13284,-0.01507,0.00000,4.67498,-15.00000,0.00000,0.00000
6.23500,-3.13292,-0.01578,0.00000,4.64156,-15.00000,0.00000,0.00000
6.24000,-3.13300,-0.01647,0.00000,4.59298,-15.00000,0.00000,0.00000
6.24500,-3.13309,-0.01715,0.00000,4.52940,-15.00000,0.00000,0.00000
6.25000,-3.13317,-0.01781,0.00000,4.45098,-15.00000,0.00000,0.00000
6.25500,-3.13327,-0.01846,0.00000,4.35786,-15.00000,0.00000,0.00000
6.26000,-3.13336,-0.01909,0.00000,4.25022,-15.00000,0.00000,0.00000
6.26500,-3.13346,-0.01971,0.00000,4.12821,-15.00000,0.00000,0.00000
6.27000,-3.13356,-0.02031,0.00000,3.99202,-15.00000,0.00000,0.00000
6.27500,-3.13367,-0.02089,0.00000,3.84182,-15.00000,0.00000,0.00000
6.28000,-3.13377,-0.02146,0.00000,3.67780,-15.00000,0.00000,0.00000
6.28500,-3.13388,-0.02201,0.00000,3.50018,-15.00000,0.00000,0.00000
6.29000,-3.13400,-0.02255,0.00000,3.30916,-15.00000,0.00000,0.00000
6.29500,-3.13411,-0.02307,0.00000,3.10496,-15.00000,0.00000,0.00000
6.30000,-3.13423,-0.02357,0.00000,2.88783,-15.00000,0.00000,0.00000
6.30500,-3.13435,-0.02406,0.00000,2.65799,-15.00000,0.00000,0.00000
6.31000,-3.13447,-0.02453,0.00000,2.41568,-15.00000,0.00000,0.00000
6.31500,-3.13460,-0.02498,0.00000,2.16111,-15.00000,0.00000,0.00000
6.32000,-3.13472,-0.02542,0.00000,1.89450,-15.00000,0.00000,0.00000
6.32500,-3.13485,-0.02584,0.00000,1.61602,-15.00000,0.00000,0.00000
6.33000,-3.13499,-0.02624,0.00000,1.32582,-15.00000,0.00000,0.00000
6.33500,-3.13512,-0.02663,0.00000,1.02399,-15.00000,0.00000,0.00000
6.34000,-3.13525,-0.02700,0.00000,0.71060,-15.00000,0.00000,0.00000
6.34500,-3.13539,-0.02735,0.00000,0.38567,-15.00000,0.00000,0.00000
6.35000,-3.13553,-0.02768,0.00000,0.04916,-15.00000,0.00000,0.00000
6.35500,-3.13567,-0.02800,0.00000,-0.29895,-15.00000,0.00000,0.00000
6.36000,-3.13581,-0.02830,0.00000,-0.65872,-15.00000,0.00000,0.00000
6.36500,-3.13595,-0.02859,0.00000,-1.03020,-15.00000,0.00000,0.00000
6.37000,-3.13610,-0.02885,0.00000,-1.38339,15.00000,0.00000,0.00000
6.37500,-3.13624,-0.02910,0.00000,-1.71852,15.00000,0.00000,0.00000
6.38000,-3.13639,-0.02934,0.00000,-2.03579,15.00000,0.00000,0.00000
6.38500,-3.13654,-0.02955,0.00000,-2.33532,15.00000,0.00000,0.00000
6.39000,-3.13669,-0.02976,0.00000,-2.61722,15.00000,0.00000,0.00000
6.39500,-3.13684,-0.02994,0.00000,-2.88154,15.00000,0.00000,0.00000
6.40000,-3.13699,-0.03011,0.00000,-3.12834,15.00000,0.00000,0.00000
6.40500,-3.13714,-0.03026,0.00000,-3.35768,15.00000,0.00000,0.00000
6.41000,-3.13729,-0.03039,0.00000,-3.56962,15.00000,0.00000,0.00000
6.41500,-3.13744,-0.03051,0.00000,-3.76424,15.00000,0.00000,0.00000
6.42000,-3.13759,-0.03061,0.00000,-3.94163,15.00000,0.00000,0.00000
6.42500,-3.13775,-0.03070,0.00000,-4.10189,15.00000,0.00000,0.00000
6.43000,-3.13790,-0.03077,0.00000,-4.24515,15.00000,0.00000,0.00000
6.43500,-3.13806,-0.03082,0.00000,-4.37153,15.00000,0.00000,0.00000
6.44000,-3.13821,-0.03086,0.00000,-4.48119,15.00000,0.00000,0.00000
6.44500,-3.13837,-0.03088,0.00000,-4.57428,15.00000,0.00000,0.00000
6.45000,-3.13852,-0.03089,0.00000,-4.65095,15.00000,0.00000,0.00000
6.45500,-3.13867,-0.03088,0.00000,-4.71136,15.00000,0.00000,0.00000
6.46000,-3.13883,-0.03086,0.00000,-4.75568,15.00000,0.00000,0.00000
6.46500,-3.13898,-0.03082,0.00000,-4.78406,15.00000,0.00000,0.00000
6.47000,-3.13914,-0.03077,0.00000,-4.79667,15.00000,0.00000,0.00000
6.47500,-3.13929,-0.03071,0.00000,-4.79367,15.00000,0.00000,0.00000
6.48000,-3.13944,-0.03062,0.00000,-4.77521,15.00000,0.00000,0.00000
6.48500,-3.13960,-0.03053,0.00000,-4.74144,15.00000,0.00000,0.00000
6.49000,-3.13975,-0.03042,0.00000,-4.69252,15.00000,0.00000,0.00000
6.49500,-3.13990,-0.03030,0.00000,-4.62860,15.00000,0.00000,0.00000
6.50000,-3.14005,-0.03016,0.00000,-4.54983,15.00000,0.00000,0.00000
6.50500,-3.14020,-0.03001,0.00000,-4.45637,15.00000,0.00000,0.00000
6.51000,-3.14035,-0.02985,0.00000,-4.34836,15.00000,0.00000,0.00000
6.51500,-3.14050,-0.02967,0.00000,-4.22598,15.00000,0.00000,0.00000
6.52000,-3.14065,-0.02948,0.00000,-4.08938,15.00000,0.00000,0.00000
6.52500,-3.14079,-0.02928,0.00000,-3.93876,15.00000,0.00000,0.00000
6.53000,-3.14094,-0.02906,0.00000,-3.77428,15.00000,0.00000,0.00000
6.53500,-3.14108,-0.02884,0.00000,-3.59617,15.00000,0.00000,0.00000
