t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
6.49500,1.32503,-0.06687,-0.47906,0.35171,-0.17369,0.00633,0.99367
6.50000,1.32470,-0.06685,-0.47902,0.35118,-0.17344,0.00633,0.99367
6.50500,1.32436,-0.06684,-0.47898,0.35066,-0.17319,0.00633,0.99367
6.51000,1.32403,-0.06682,-0.47894,0.35014,-0.17295,0.00633,0.99367
6.51500,1.32370,-0.06680,-0.47890,0.34962,-0.17270,0.00633,0.99367
6.52000,1.32336,-0.06679,-0.47886,0.34910,-0.17245,0.00633,0.99367
6.52500,1.32303,-0.06677,-0.47882,0.34858,-0.17221,0.00633,0.99367
6.53000,1.32269,-0.06675,-0.47878,0.34806,-0.17196,0.00633,0.99367
6.53500,1.32236,-0.06674,-0.47874,0.34754,-0.17171,0.00633,0.99367
6.54000,1.32203,-0.06672,-0.47869,0.34703,-0.17147,0.00633,0.99367
6.54500,1.32169,-0.06670,-0.47865,0.34651,-0.17122,0.00633,0.99367
6.55000,1.32136,-0.06669,-0.47861,0.34599,-0.17098,0.00633,0.99367
6.55500,1.32103,-0.06667,-0.47857,0.34548,-0.17073,0.00633,0.99367
6.56000,1.32069,-0.06665,-0.47853,0.34496,-0.17049,0.00633,0.99367
6.56500,1.32036,-0.06664,-0.47849,0.34445,-0.17025,0.00633,0.99367
6.57000,1.32003,-0.06662,-0.47845,0.34394,-0.17000,0.00633,0.99367
6.57500,1.31969,-0.06661,-0.47841,0.34343,-0.16976,0.00633,0.99367
6.58000,1.31936,-0.06659,-0.47837,0.34292,-0.16952,0.00633,0.99367
6.58500,1.31903,-0.06657,-0.47832,0.34241,-0.16928,0.00633,0.99367
6.59000,1.31869,-0.06656,-0.47828,0.34190,-0.16903,0.00633,0.99367
6.59500,1.31836,-0.06654,-0.47824,0.34139,-0.16879,0.00633,0.99367
6.60000,1.31803,-0.06652,-0.47820,0.34088,-0.16855,0.00633,0.99367
6.60500,1.31770,-0.06651,-0.47816,0.34037,-0.16831,0.00633,0.99367
6.61000,1.31736,-0.06649,-0.47812,0.33987,-0.16807,0.00633,0.99367
6.61500,1.31703,-0.06647,-0.47807,0.33936,-0.16783,0.00633,0.99367
6.62000,1.31670,-0.06646,-0.47803,0.33886,-0.16759,0.00633,0.99367
6.62500,1.31637,-0.06644,-0.47799,0.33835,-0.16735,0.00633,0.99367
6.63000,1.31604,-0.06642,-0.47795,0.33785,-0.16711,0.00633,0.99367
6.63500,1.31570,-0.06641,-0.47791,0.33735,-0.16687,0.00633,0.99367
6.64000,1.31537,-0.06639,-0.47787,0.33684,-0.16663,0.00633,0.99367
6.64500,1.31504,-0.06637,-0.47782,0.33634,-0.16639,0.00633,0.99367
6.65000,1.31471,-0.06636,-0.47778,0.33584,-0.16615,0.00633,0.99367
6.65500,1.31438,-0.06634,-0.47774,0.33534,-0.16591,0.00633,0.99367
6.66000,1.31404,-0.06632,-0.47770,0.33484,-0.16568,0.00633,0.99367
6.66500,1.31371,-0.06631,-0.47766,0.33435,-0.16544,0.00633,0.99367
6.67000,1.31338,-0.06629,-0.47761,0.33385,-0.16520,0.00633,0.99367
6.67500,1.31305,-0.06628,-0.47757,0.33335,-0.16497,0.00633,0.99367
6.68000,1.31272,-0.06626,-0.47753,0.33286,-0.16473,0.00633,0.99367
6.68500,1.31239,-0.06624,-0.47749,0.33236,-0.16449,0.00633,0.99367
6.69000,1.31206,-0.06623,-0.47744,0.33187,-0.16426,0.00633,0.99367
6.69500,1.31173,-0.06621,-0.47740,0.33137,-0.16402,0.00633,0.99367
6.70000,1.31139,-0.06619,-0.47736,0.33088,-0.16379,0.00633,0.99367
6.70500,1.31106,-0.06618,-0.47732,0.33039,-0.16355,0.00633,0.99367
6.71000,1.31073,-0.06616,-0.47727,0.32990,-0.16332,0.00633,0.99367
6.71500,1.31040,-0.06614,-0.47723,0.32941,-0.16308,0.00633,0.99367
6.72000,1.31007,-0.06613,-0.47719,0.32892,-0.16285,0.00633,0.99367
6.72500,1.30974,-0.06611,-0.47715,0.32843,-0.16261,0.00633,0.99367
6.73000,1.30941,-0.06609,-0.47710,0.32794,-0.16238,0.00633,0.99367
6.73500,1.30908,-0.06608,-0.47706,0.32745,-0.16215,0.00633,0.99367
6.74000,1.30875,-0.06606,-0.47702,0.32696,-0.16191,0.00633,0.99367
6.74500,1.30842,-0.06605,-0.47698,0.32648,-0.16168,0.00633,0.99367
6.75000,1.30809,-0.06603,-0.47693,0.32599,-0.16145,0.00633,0.99367
6.75500,1.30776,-0.06601,-0.47689,0.32551,-0.16122,0.00633,0.99367
6.76000,1.30743,-0.06600,-0.47685,0.32502,-0.16099,0.00633,0.99367
6.76500,1.30710,-0.06598,-0.47680,0.32454,-0.16076,0.00633,0.99367
6.77000,1.30677,-0.06596,-0.47676,0.32405,-0.16052,0.00633,0.99367
6.77500,1.30644,-0.06595,-0.47672,0.32357,-0.16029,0.00633,0.99367
6.78000,1.30611,-0.06593,-0.47668,0.32309,-0.16006,0.00633,0.99367
6.78500,1.30578,-0.06591,-0.47663,0.32261,-0.15983,0.00633,0.99367
6.79000,1.30545,-0.06590,-0.47659,0.32213,-0.15960,0.00633,0.99367
6.79500,1.30512,-0.06588,-0.47655,0.32165,-0.15937,0.00633,0.99367
6.80000,1.30479,-0.06587,-0.47650,0.32117,-0.15915,0.00633,0.99367
6.80500,1.30446,-0.06585,-0.47646,0.32069,-0.15892,0.00633,0.99367
6.81000,1.30413,-0.06583,-0.47642,0.32022,-0.15869,0.00633,0.99367
6.81500,1.30381,-0.06582,-0.47637,0.31974,-0.15846,0.00633,0.99367
6.82000,1.30348,-0.06580,-0.47633,0.31926,-0.15823,0.00633,0.99367
6.82500,1.30315,-0.06578,-0.47629,0.31879,-0.15800,0.00633,0.99367
6.83000,1.30282,-0.06577,-0.47624,0.31832,-0.15778,0.00633,0.99367
6.83500,1.30249,-0.06575,-0.47620,0.31784,-0.15755,0.00633,0.99367
6.84000,1.30216,-0.06573,-0.47616,0.31737,-0.15732,0.00633,0.99367
6.84500,1.30183,-0.06572,-0.47611,0.31690,-0.15710,0.00633,0.99367
6.85000,1.30150,-0.06570,-0.47607,0.31642,-0.15687,0.00633,0.99367
6.85500,1.30118,-0.06569,-0.47603,0.31595,-0.15665,0.00633,0.99367
6.86000,1.30085,-0.06567,-0.47598,0.31548,-0.15642,0.00633,0.99367
6.86500,1.30052,-0.06565,-0.47594,0.31501,-0.15619,0.00633,0.99367
6.87000,1.30019,-0.06564,-0.47589,0.31455,-0.15597,0.00633,0.99367
6.87500,1.29986,-0.06562,-0.47585,0.31408,-0.15575,0.00633,0.99367
6.88000,1.29953,-0.06560,-0.47581,0.31361,-0.15552,0.00633,0.99367
6.88500,1.29921,-0.06559,-0.47576,0.31314,-0.15530,0.00633,0.99367
6.89000,1.29888,-0.06557,-0.47572,0.31268,-0.15507,0.00633,0.99367
6.89500,1.29855,-0.06555,-0.47568,0.31221,-0.15485,0.00633,0.99367
6.90000,1.29822,-0.06554,-0.47563,0.31175,-0.15463,0.00633,0.99367
6.90500,1.29790,-0.06552,-0.47559,0.31128,-0.15440,0.00633,0.99367
6.91000,1.29757,-0.06551,-0.47554,0.31082,-0.15418,0.00633,0.99367
6.91500,1.29724,-0.06549,-0.47550,0.31036,-0.15396,0.00633,0.99367
6.92000,1.29691,-0.06547,-0.47545,0.30990,-0.15374,0.00633,0.99367
6.92500,1.29659,-0.06546,-0.47541,0.30943,-0.15352,0.00633,0.99367
6.93000,1.29626,-0.06544,-0.47537,0.30897,-0.15329,0.00633,0.99367
6.93500,1.29593,-0.06542,-0.47532,0.30851,-0.15307,0.00633,0.99367
6.94000,1.29560,-0.06541,-0.47528,0.30806,-0.15285,0.00633,0.99367
6.94500,1.29528,-0.06539,-0.47523,0.30760,-0.15263,0.00633,0.99367
6.95000,1.29495,-0.06538,-0.47519,0.30714,-0.15241,0.00633,0.99367
6.95500,1.29462,-0.06536,-0.47514,0.30668,-0.15219,0.00633,0.99367
6.96000,1.29430,-0.06534,-0.47510,0.30623,-0.15197,0.00633,0.99367
6.96500,1.29397,-0.06533,-0.47506,0.30577,-0.15175,0.00633,0.99367
6.97000,1.29364,-0.06531,-0.47501,0.30532,-0.15154,0.00633,0.99367
6.97500,1.29332,-0.06529,-0.47497,0.30486,-0.15132,0.00633,0.99367
6.98000,1.29299,-0.06528,-0.47492,0.30441,-0.15110,0.00633,0.99367
6.98500,1.29266,-0.06526,-0.47488,0.30395,-0.15088,0.00633,0.99367
6.99000,1.29234,-0.06525,-0.47483,0.30350,-0.15066,0.00633,0.99367
6.99500,1.29201,-0.06523,-0.47479,0.30305,-0.15045,0.00633,0.99367
7.00000,1.29169,-0.06521,-0.47474,0.30260,-0.15023,0.00633,0.99367
7.00500,1.29136,-0.06520,-0.47470,0.30215,-0.15001,0.00633,0.99367
7.01000,1.29103,-0.06518,-0.47465,0.30170,-0.14979,0.00633,0.99367
7.01500,1.29071,-0.06517,-0.47461,0.30125,-0.14958,0.00633,0.99367
7.02000,1.29038,-0.06515,-0.47456,0.30080,-0.14936,0.00633,0.99367
7.02500,1.29006,-0.06513,-0.47452,0.30035,-0.14915,0.00633,0.99367
7.03000,1.28973,-0.06512,-0.47447,0.29991,-0.14893,0.00633,0.99367
7.03500,1.28941,-0.06510,-0.47443,0.29946,-0.14872,0.00633,0.99367
7.04000,1.28908,-0.06508,-0.47438,0.29901,-0.14850,0.00633,0.99367
7.04500,1.28876,-0.06507,-0.47434,0.29857,-0.14829,0.00633,0.99367
7.05000,1.28843,-0.06505,-0.47429,0.29813,-0.14807,0.00633,0.99367
7.05500,1.28811,-0.06504,-0.47425,0.29768,-0.14786,0.00633,0.99367
7.06000,1.28778,-0.06502,-0.47420,0.29724,-0.14764,0.00633,0.99367
7.06500,1.28745,-0.06500,-0.47416,0.29680,-0.14743,0.00633,0.99367
7.07000,1.28713,-0.06499,-0.47411,0.29635,-0.14722,0.00633,0.99367
7.07500,1.28681,-0.06497,-0.47407,0.29591,-0.14701,0.00633,0.99367
7.08000,1.28648,-0.06496,-0.47402,0.29547,-0.14679,0.00633,0.99367
7.08500,1.28616,-0.06494,-0.47398,0.29503,-0.14658,0.00633,0.99367
7.09000,1.28583,-0.06492,-0.47393,0.29459,-0.14637,0.00633,0.99367
7.09500,1.28551,-0.06491,-0.47388,0.29416,-0.14616,0.00633,0.99367
7.10000,1.28518,-0.06489,-0.47384,0.29372,-0.14595,0.00633,0.99367
7.10500,1.28486,-0.06487,-0.47379,0.29328,-0.14573,0.00633,0.99367
7.11000,1.28453,-0.06486,-0.47375,0.29284,-0.14552,0.00633,0.99367
7.11500,1.28421,-0.06484,-0.47370,0.29241,-0.14531,0.00633,0.99367
7.12000,1.28389,-0.06483,-0.47366,0.29197,-0.14510,0.00633,0.99367
7.12500,1.28356,-0.06481,-0.47361,0.29154,-0.14489,0.00633,0.99367
7.13000,1.28324,-0.06479,-0.47356,0.29110,-0.14468,0.00633,0.99367
7.13500,1.28291,-0.06478,-0.47352,0.29067,-0.14447,0.00633,0.99367
7.14000,1.28259,-0.06476,-0.47347,0.29024,-0.14426,0.00633,0.99367
7.14500,1.28227,-0.06475,-0.47343,0.28981,-0.14406,0.00633,0.99367
7.15000,1.28194,-0.06473,-0.47338,0.28938,-0.14385,0.00633,0.99367
7.15500,1.28162,-0.06471,-0.47334,0.28894,-0.14364,0.00633,0.99367
7.16000,1.28129,-0.06470,-0.47329,0.28851,-0.14343,0.00633,0.99367
7.16500,1.28097,-0.06468,-0.47324,0.28809,-0.14322,0.00633,0.99367
7.17000,1.28065,-0.06467,-0.47320,0.28766,-0.14302,0.00633,0.99367
7.17500,1.28032,-0.06465,-0.47315,0.28723,-0.14281,0.00633,0.99367
7.18000,1.28000,-0.06463,-0.47310,0.28680,-0.14260,0.00633,0.99367
7.18500,1.27968,-0.06462,-0.47306,0.28637,-0.14240,0.00633,0.99367
7.19000,1.27936,-0.06460,-0.47301,0.28595,-0.14219,0.00633,0.99367
7.19500,1.27903,-0.06458,-0.47297,0.28552,-0.14198,0.00633,0.99367
7.20000,1.27871,-0.06457,-0.47292,0.28510,-0.14178,0.00633,0.99367
7.20500,1.27839,-0.06455,-0.47287,0.28467,-0.14157,0.00633,0.99367
7.21000,1.27806,-0.06454,-0.47283,0.28425,-0.14137,0.00633,0.99367
7.21500,1.27774,-0.06452,-0.47278,0.28383,-0.14116,0.00633,0.99367
7.22000,1.27742,-0.06450,-0.47273,0.28340,-0.14096,0.00633,0.99367
7.22500,1.27710,-0.06449,-0.47269,0.28298,-0.14075,0.00633,0.99367
7.23000,1.27677,-0.06447,-0.47264,0.28256,-0.14055,0.00633,0.99367
7.23500,1.27645,-0.06446,-0.47259,0.28214,-0.14035,0.00633,0.99367
7.24000,1.27613,-0.06444,-0.47255,0.28172,-0.14014,0.00633,0.99367
7.24500,1.27581,-0.06442,-0.47250,0.28130,-0.13994,0.00633,0.99367
7.25000,1.27549,-0.06441,-0.47245,0.28088,-0.13974,0.00633,0.99367
7.25500,1.27516,-0.06439,-0.47241,0.28046,-0.13953,0.00633,0.99367
7.26000,1.27484,-0.06438,-0.47236,0.28005,-0.13933,0.00633,0.99367
7.26500,1.27452,-0.06436,-0.47231,0.27963,-0.13913,0.00633,0.99367
7.27000,1.27420,-0.06434,-0.47227,0.27921,-0.13893,0.00633,0.99367
7.27500,1.27388,-0.06433,-0.47222,0.27880,-0.13873,0.00633,0.99367
7.28000,1.27356,-0.06431,-0.47217,0.27838,-0.13852,0.00633,0.99367
7.28500,1.27323,-0.06430,-0.47213,0.27797,-0.13832,0.00633,0.99367
7.29000,1.27291,-0.06428,-0.47208,0.27755,-0.13812,0.00633,0.99367
7.29500,1.27259,-0.06426,-0.47203,0.27714,-0.13792,0.00633,0.99367
7.30000,1.27227,-0.06425,-0.47199,0.27673,-0.13772,0.00633,0.99367
7.30500,1.27195,-0.06423,-0.47194,0.27632,-0.13752,0.00633,0.99367
7.31000,1.27163,-0.06422,-0.47189,0.27591,-0.13732,0.00633,0.99367
7.31500,1.27131,-0.06420,-0.47184,0.27549,-0.13712,0.00633,0.99367
7.32000,1.27099,-0.06418,-0.47180,0.27508,-0.13692,0.00633,0.99367
7.32500,1.27066,-0.06417,-0.47175,0.27467,-0.13673,0.00633,0.99367
7.33000,1.27034,-0.06415,-0.47170,0.27427,-0.13653,0.00633,0.99367
7.33500,1.27002,-0.06414,-0.47165,0.27386,-0.13633,0.00633,0.99367
7.34000,1.26970,-0.06412,-0.47161,0.27345,-0.13613,0.00633,0.99367
7.34500,1.26938,-0.06410,-0.47156,0.27304,-0.13593,0.00633,0.99367
7.35000,1.26906,-0.06409,-0.47151,0.27264,-0.13574,0.00633,0.99367
7.35500,1.26874,-0.06407,-0.47147,0.27223,-0.13554,0.00633,0.99367
7.36000,1.26842,-0.06406,-0.47142,0.27183,-0.13534,0.00633,0.99367
7.36500,1.26810,-0.06404,-0.47137,0.27142,-0.13515,0.00633,0.99367
7.37000,1.26778,-0.06403,-0.47132,0.27102,-0.13495,0.00633,0.99367
7.37500,1.26746,-0.06401,-0.47127,0.27061,-0.13475,0.00633,0.99367
7.38000,1.26714,-0.06399,-0.47123,0.27021,-0.13456,0.00633,0.99367
7.38500,1.26682,-0.06398,-0.47118,0.26981,-0.13436,0.00633,0.99367
7.39000,1.26650,-0.06396,-0.47113,0.26941,-0.13417,0.00633,0.99367
7.39500,1.26618,-0.06395,-0.47108,0.26901,-0.13397,0.00633,0.99367
7.40000,1.26586,-0.06393,-0.47104,0.26860,-0.13378,0.00633,0.99367
7.40500,1.26554,-0.06391,-0.47099,0.26820,-0.13358,0.00633,0.99367
7.41000,1.26522,-0.06390,-0.47094,0.26781,-0.13339,0.00633,0.99367
7.41500,1.26490,-0.06388,-0.47089,0.26741,-0.13319,0.00633,0.99367
7.42000,1.26458,-0.06387,-0.47084,0.26701,-0.13300,0.00633,0.99367
7.42500,1.26426,-0.06385,-0.47080,0.26661,-0.13281,0.00633,0.99367
7.43000,1.26395,-0.06383,-0.47075,0.26621,-0.13261,0.00633,0.99367
7.43500,1.26363,-0.06382,-0.47070,0.26582,-0.13242,0.00633,0.99367
7.44000,1.26331,-0.06380,-0.47065,0.26542,-0.13223,0.00633,0.99367
7.44500,1.26299,-0.06379,-0.47060,0.26503,-0.13204,0.00633,0.99367
7.45000,1.26267,-0.06377,-0.47056,0.26463,-0.13184,0.00633,0.99367
7.45500,1.26235,-0.06376,-0.47051,0.26424,-0.13165,0.00633,0.99367
7.46000,1.26203,-0.06374,-0.47046,0.26385,-0.13146,0.00633,0.99367
7.46500,1.26171,-0.06372,-0.47041,0.26345,-0.13127,0.00633,0.99367
7.47000,1.26139,-0.06371,-0.47036,0.26306,-0.13108,0.00633,0.99367
7.47500,1.26108,-0.06369,-0.47032,0.26267,-0.13089,0.00633,0.99367
7.48000,1.26076,-0.06368,-0.47027,0.26228,-0.13070,0.00633,0.99367
7.48500,1.26044,-0.06366,-0.47022,0.26189,-0.13051,0.00633,0.99367
7.49000,1.26012,-0.06364,-0.47017,0.26150,-0.13032,0.00633,0.99367
7.49500,1.25980,-0.06363,-0.47012,0.26111,-0.13013,0.00633,0.99367
7.50000,1.25949,-0.06361,-0.47007,0.26072,-0.12994,0.00633,0.99367
7.50500,1.25917,-0.06360,-0.47002,0.26033,-0.12975,0.00633,0.99367
7.51000,1.25885,-0.06358,-0.46998,0.25994,-0.12956,0.00633,0.99367
7.51500,1.25853,-0.06357,-0.46993,0.25956,-0.12937,0.00633,0.99367
7.52000,1.25821,-0.06355,-0.46988,0.25917,-0.12918,0.00633,0.99367
7.52500,1.25790,-0.06353,-0.46983,0.25878,-0.12899,0.00633,0.99367
7.53000,1.25758,-0.06352,-0.46978,0.25840,-0.12881,0.00633,0.99367
7.53500,1.25726,-0.06350,-0.46973,0.25801,-0.12862,0.00633,0.99367
7.54000,1.25694,-0.06349,-0.46968,0.25763,-0.12843,0.00633,0.99367
7.54500,1.25663,-0.06347,-0.46964,0.25725,-0.12824,0.00633,0.99367
7.55000,1.25631,-0.06345,-0.46959,0.25686,-0.12806,0.00633,0.99367
7.55500,1.25599,-0.06344,-0.46954,0.25648,-0.12787,0.00633,0.99367
7.56000,1.25567,-0.06342,-0.46949,0.25610,-0.12769,0.00633,0.99367
7.56500,1.25536,-0.06341,-0.46944,0.25572,-0.12750,0.00633,0.99367
7.57000,1.25504,-0.06339,-0.46939,0.25534,-0.12731,0.00633,0.99367
7.57500,1.25472,-0.06338,-0.46934,0.25496,-0.12713,0.00633,0.99367
7.58000,1.25441,-0.06336,-0.46929,0.25458,-0.12694,0.00633,0.99367
7.58500,1.25409,-0.06334,-0.46924,0.25420,-0.12676,0.00633,0.99367
7.59000,1.25377,-0.06333,-0.46919,0.25382,-0.12657,0.00633,0.99367
7.59500,1.25346,-0.06331,-0.46914,0.25344,-0.12639,0.00633,0.99367
7.60000,1.25314,-0.06330,-0.46910,0.25306,-0.12620,0.00633,0.99367
7.60500,1.25282,-0.06328,-0.46905,0.25269,-0.12602,0.00633,0.99367
7.61000,1.25251,-0.06327,-0.46900,0.25231,-0.12584,0.00633,0.99367
7.61500,1.25219,-0.06325,-0.46895,0.25194,-0.12565,0.00633,0.99367
7.62000,1.25188,-0.06323,-0.46890,0.25156,-0.12547,0.00633,0.99367
7.62500,1.25156,-0.06322,-0.46885,0.25119,-0.12529,0.00633,0.99367
7.63000,1.25124,-0.06320,-0.46880,0.25081,-0.12510,0.00633,0.99367
7.63500,1.25093,-0.06319,-0.46875,0.25044,-0.12492,0.00633,0.99367
7.64000,1.25061,-0.06317,-0.46870,0.25007,-0.12474,0.00633,0.99367
7.64500,1.25030,-0.06316,-0.46865,0.24969,-0.12456,0.00633,0.99367
7.65000,1.24998,-0.06314,-0.46860,0.24932,-0.12438,0.00633,0.99367
7.65500,1.24966,-0.06312,-0.46855,0.24895,-0.12419,0.00633,0.99367
7.66000,1.24935,-0.06311,-0.46850,0.24858,-0.12401,0.00633,0.99367
7.66500,1.24903,-0.06309,-0.46845,0.24821,-0.12383,0.00633,0.99367
7.67000,1.24872,-0.06308,-0.46840,0.24784,-0.12365,0.00633,0.99367
7.67500,1.24840,-0.06306,-0.46835,0.24747,-0.12347,0.00633,0.99367
7.68000,1.24809,-0.06305,-0.46830,0.24710,-0.12329,0.00633,0.99367
7.68500,1.24777,-0.06303,-0.46825,0.24673,-0.12311,0.00633,0.99367
7.69000,1.24746,-0.06301,-0.46820,0.24637,-0.12293,0.00633,0.99367
7.69500,1.24714,-0.06300,-0.46815,0.24600,-0.12275,0.00633,0.99367
7.70000,1.24683,-0.06298,-0.46810,0.24563,-0.12257,0.00633,0.99367
7.70500,1.24651,-0.06297,-0.46805,0.24527,-0.12239,0.00633,0.99367
7.71000,1.24620,-0.06295,-0.46800,0.24490,-0.12222,0.00633,0.99367
7.71500,1.24588,-0.06294,-0.46795,0.24454,-0.12204,0.00633,0.99367
7.72000,1.24557,-0.06292,-0.46790,0.24417,-0.12186,0.00633,0.99367
7.72500,1.24525,-0.06290,-0.46785,0.24381,-0.12168,0.00633,0.99367
7.73000,1.24494,-0.06289,-0.46780,0.24345,-0.12150,0.00633,0.99367
7.73500,1.24463,-0.06287,-0.46775,0.24309,-0.12133,0.00633,0.99367
7.74000,1.24431,-0.06286,-0.46770,0.24272,-0.12115,0.00633,0.99367
7.74500,1.24400,-0.06284,-0.46765,0.24236,-0.12097,0.00633,0.99367
7.75000,1.24368,-0.06283,-0.46760,0.24200,-0.12080,0.00633,0.99367
7.75500,1.24337,-0.06281,-0.46755,0.24164,-0.12062,0.00633,0.99367
7.76000,1.24305,-0.06280,-0.46750,0.24128,-0.12044,0.00633,0.99367
7.76500,1.24274,-0.06278,-0.46745,0.24092,-0.12027,0.00633,0.99367
7.77000,1.24243,-0.06276,-0.46740,0.24056,-0.12009,0.00633,0.99367
7.77500,1.24211,-0.06275,-0.46735,0.24020,-0.11992,0.00633,0.99367
7.78000,1.24180,-0.06273,-0.46730,0.23985,-0.11974,0.00633,0.99367
7.78500,1.24149,-0.06272,-0.46725,0.23949,-0.11957,0.00633,0.99367
7.79000,1.24117,-0.06270,-0.46720,0.23913,-0.11939,0.00633,0.99367
7.79500,1.24086,-0.06269,-0.46715,0.23878,-0.11922,0.00633,0.99367
7.80000,1.24055,-0.06267,-0.46710,0.23842,-0.11904,0.00633,0.99367
7.80500,1.24023,-0.06265,-0.46705,0.23807,-0.11887,0.00633,0.99367
7.81000,1.23992,-0.06264,-0.46700,0.23771,-0.11869,0.00633,0.99367
7.81500,1.23961,-0.06262,-0.46695,0.23736,-0.11852,0.00633,0.99367
7.82000,1.23929,-0.06261,-0.46690,0.23700,-0.11835,0.00633,0.99367
7.82500,1.23898,-0.06259,-0.46685,0.23665,-0.11817,0.00633,0.99367
7.83000,1.23867,-0.06258,-0.46680,0.23630,-0.11800,0.00633,0.99367
7.83500,1.23835,-0.06256,-0.46675,0.23595,-0.11783,0.00633,0.99367
7.84000,1.23804,-0.06255,-0.46669,0.23560,-0.11766,0.00633,0.99367
7.84500,1.23773,-0.06253,-0.46664,0.23524,-0.11748,0.00633,0.99367
7.85000,1.23742,-0.06251,-0.46659,0.23489,-0.11731,0.00633,0.99367
7.85500,1.23710,-0.06250,-0.46654,0.23454,-0.11714,0.00633,0.99367
7.86000,1.23679,-0.06248,-0.46649,0.23420,-0.11697,0.00633,0.99367
7.86500,1.23648,-0.06247,-0.46644,0.23385,-0.11680,0.00633,0.99367
7.87000,1.23617,-0.06245,-0.46639,0.23350,-0.11663,0.00633,0.99367
7.87500,1.23585,-0.06244,-0.46634,0.23315,-0.11646,0.00633,0.99367
7.88000,1.23554,-0.06242,-0.46629,0.23280,-0.11629,0.00633,0.99367
7.88500,1.23523,-0.06241,-0.46624,0.23246,-0.11612,0.00633,0.99367
7.89000,1.23492,-0.06239,-0.46618,0.23211,-0.11595,0.00633,0.99367
7.89500,1.23461,-0.06237,-0.46613,0.23177,-0.11578,0.00633,0.99367
7.90000,1.23429,-0.06236,-0.46608,0.23142,-0.11561,0.00633,0.99367
7.90500,1.23398,-0.06234,-0.46603,0.23108,-0.11544,0.00633,0.99367
7.91000,1.23367,-0.06233,-0.46598,0.23073,-0.11527,0.00633,0.99367
7.91500,1.23336,-0.06231,-0.46593,0.23039,-0.11510,0.00633,0.99367
7.92000,1.23305,-0.06230,-0.46588,0.23004,-0.11493,0.00633,0.99367
7.92500,1.23274,-0.06228,-0.46583,0.22970,-0.11477,0.00633,0.99367
7.93000,1.23243,-0.06227,-0.46577,0.22936,-0.11460,0.00633,0.99367
7.93500,1.23211,-0.06225,-0.46572,0.22902,-0.11443,0.00633,0.99367
7.94000,1.23180,-0.06224,-0.46567,0.22868,-0.11426,0.00633,0.99367
7.94500,1.23149,-0.06222,-0.46562,0.22834,-0.11409,0.00633,0.99367
7.95000,1.23118,-0.06220,-0.46557,0.22800,-0.11393,0.00633,0.99367
7.95500,1.23087,-0.06219,-0.46552,0.22766,-0.11376,0.00633,0.99367
7.96000,1.23056,-0.06217,-0.46547,0.22732,-0.11359,0.00633,0.99367
7.96500,1.23025,-0.06216,-0.46541,0.22698,-0.11343,0.00633,0.99367
7.97000,1.22994,-0.06214,-0.46536,0.22664,-0.11326,0.00633,0.99367
7.97500,1.22963,-0.06213,-0.46531,0.22630,-0.11310,0.00633,0.99367
7.98000,1.22932,-0.06211,-0.46526,0.22597,-0.11293,0.00633,0.99367
7.98500,1.22901,-0.06210,-0.46521,0.22563,-0.11277,0.00633,0.99367
7.99000,1.22870,-0.06208,-0.46516,0.22529,-0.11260,0.00633,0.99367
7.99500,1.22839,-0.06206,-0.46510,0.22496,-0.11244,0.00633,0.99367
8.00000,1.22808,-0.06205,-0.46505,0.22462,-0.11227,0.00633,0.99367
8.00500,1.22777,-0.06203,-0.46500,0.22429,-0.11211,0.00633,0.99367
8.01000,1.22746,-0.06202,-0.46495,0.22396,-0.11194,0.00633,0.99367
8.01500,1.22715,-0.06200,-0.46490,0.22362,-0.11178,0.00633,0.99367
8.02000,1.22684,-0.06199,-0.46484,0.22329,-0.11161,0.00633,0.99367
8.02500,1.22653,-0.06197,-0.46479,0.22296,-0.11145,0.00633,0.99367
8.03000,1.22622,-0.06196,-0.46474,0.22262,-0.11129,0.00633,0.99367
8.03500,1.22591,-0.06194,-0.46469,0.22229,-0.11112,0.00633,0.99367
8.04000,1.22560,-0.06193,-0.46464,0.22196,-0.11096,0.00633,0.99367
8.04500,1.22529,-0.06191,-0.46458,0.22163,-0.11080,0.00633,0.99367
8.05000,1.22498,-0.06190,-0.46453,0.22130,-0.11064,0.00633,0.99367
8.05500,1.22467,-0.06188,-0.46448,0.22097,-0.11047,0.00633,0.99367
8.06000,1.22436,-0.06186,-0.46443,0.22064,-0.11031,0.00633,0.99367
8.06500,1.22405,-0.06185,-0.46437,0.22031,-0.11015,0.00633,0.99367
8.07000,1.22374,-0.06183,-0.46432,0.21999,-0.10999,0.00633,0.99367
8.07500,1.22343,-0.06182,-0.46427,0.21966,-0.10983,0.00633,0.99367
8.08000,1.22312,-0.06180,-0.46422,0.21933,-0.10967,0.00633,0.99367
8.08500,1.22281,-0.06179,-0.46417,0.21900,-0.10951,0.00633,0.99367
8.09000,1.22250,-0.06177,-0.46411,0.21868,-0.10935,0.00633,0.99367
8.09500,1.22220,-0.06176,-0.46406,0.21835,-0.10919,0.00633,0.99367
8.10000,1.22189,-0.06174,-0.46401,0.21803,-0.10903,0.00633,0.99367
8.10500,1.22158,-0.06173,-0.46396,0.21770,-0.10887,0.00633,0.99367
8.11000,1.22127,-0.06171,-0.46390,0.21738,-0.10871,0.00633,0.99367
