step,y1,y2,u1,u2
22.47,5.53961,5.53961,-5.64217,-5.64217
22.48,5.59813,5.59813,-6.03394,-6.03394
22.49,5.65354,5.65354,-6.41949,-6.41949
22.5,5.7058,5.7058,-6.79855,-6.79855
22.51,5.75485,5.75485,-7.17083,-7.17083
22.52,5.80068,5.80068,-7.53607,-7.53607
22.53,5.84322,5.84322,-7.89398,-7.89398
22.54,5.88245,5.88245,-8.2443,-8.2443
22.55,5.91834,5.91834,-8.58678,-8.58678
22.56,5.95084,5.95084,-8.92115,-8.92115
22.57,5.97994,5.97994,-9.24716,-9.24716
22.58,6.0056,6.0056,-9.56457,-9.56457
22.59,6.02779,6.02779,-9.87313,-9.87313
22.6,6.0465,6.0465,-10.1726,-10.1726
22.61,6.06171,6.06171,-10.4628,-10.4628
22.62,6.07339,6.07339,-10.7434,-10.7434
22.63,6.08153,6.08153,-11.0143,-11.0143
22.64,6.08612,6.08612,-11.2752,-11.2752
22.65,6.08715,6.08715,-11.526,-11.526
22.66,6.08461,6.08461,-11.7664,-11.7664
22.67,6.07849,6.07849,-11.9962,-11.9962
22.68,6.06879,6.06879,-12.2153,-12.2153
22.69,6.05551,6.05551,-12.4235,-12.4235
22.7,6.03865,6.03865,-12.6206,-12.6206
22.71,6.01821,6.01821,-12.8065,-12.8065
22.72,5.99421,5.99421,-12.981,-12.981
22.73,5.96665,5.96665,-13.1439,-13.1439
22.74,5.93555,5.93555,-13.2951,-13.2951
22.75,5.90091,5.90091,-13.4346,-13.4346
22.76,5.86276,5.86276,-13.562,-13.562
22.77,5.82111,5.82111,-13.6775,-13.6775
22.78,5.77599,5.77599,-13.7808,-13.7808
22.79,5.72742,5.72742,-13.8718,-13.8718
22.8,5.67543,5.67543,-13.9505,-13.9505
22.81,5.62005,5.62005,-14.0167,-14.0167
22.82,5.5613,5.5613,-14.0705,-14.0705
22.83,5.49923,5.49923,-14.1117,-14.1117
22.84,5.43387,5.43387,-14.1403,-14.1403
22.85,5.36525,5.36525,-14.1562,-14.1562
22.86,5.29343,5.29343,-14.1594,-14.1594
22.87,5.21844,5.21844,-14.1499,-14.1499
22.88,5.14033,5.14033,-14.1276,-14.1276
22.89,5.05915,5.05915,-14.0926,-14.0926
22.9,4.97495,4.97495,-14.0448,-14.0448
22.91,4.88778,4.88778,-13.9842,-13.9842
22.92,4.7977,4.7977,-13.9109,-13.9109
22.93,4.70476,4.70476,-13.8249,-13.8249
22.94,4.60902,4.60902,-13.7262,-13.7262
22.95,4.51055,4.51055,-13.6149,-13.6149
22.96,4.40941,4.40941,-13.4909,-13.4909
22.97,4.30566,4.30566,-13.3545,-13.3545
22.98,4.19937,4.19937,-13.2055,-13.2055
22.99,4.09061,4.09061,-13.0442,-13.0442
23,3.97945,3.97945,-12.8707,-12.8707
23.01,3.86597,3.86597,-12.6849,-12.6849
23.02,3.75023,3.75023,-12.487,-12.487
23.03,3.63232,3.63232,-12.2771,-12.2771
23.04,3.51231,3.51231,-12.0554,-12.0554
23.05,3.39029,3.39029,-11.8219,-11.8219
23.06,3.26633,3.26633,-11.5769,-11.5769
23.07,3.14052,3.14052,-11.3204,-11.3204
23.08,3.01295,3.01295,-11.0527,-11.0527
23.09,2.88369,2.88369,-10.7738,-10.7738
23.1,2.75284,2.75284,-10.484,-10.484
23.11,2.62048,2.62048,-10.1834,-10.1834
23.12,2.4867,2.4867,-9.8722,-9.8722
23.13,2.3516,2.3516,-9.55065,-9.55065
23.14,2.21527,2.21527,-9.21892,-9.21892
23.15,2.0778,2.0778,-8.87722,-8.87722
23.16,1.93928,1.93928,-8.52578,-8.52578
23.17,1.79981,1.79981,-8.16481,-8.16481
23.18,1.65948,1.65948,-7.79456,-7.79456
23.19,1.5184,1.5184,-7.41525,-7.41525
23.2,1.37665,1.37665,-7.02715,-7.02715
23.21,1.23435,1.23435,-6.6305,-6.6305
23.22,1.09158,1.09158,-6.22557,-6.22557
23.23,0.948443,0.948443,-5.81261,-5.81261
23.24,0.805043,0.805043,-5.39191,-5.39191
23.25,0.661478,0.661478,-4.96374,-4.96374
23.26,0.517849,0.517849,-4.52839,-4.52839
23.27,0.374257,0.374257,-4.08615,-4.08615
23.28,0.230801,0.230801,-3.63731,-3.63731
23.29,0.0875842,0.0875842,-3.18218,-3.18218
23.3,-0.0552937,-0.0552937,-2.72106,-2.72106
23.31,-0.197731,-0.197731,-2.25426,-2.25426
23.32,-0.339628,-0.339628,-1.7821,-1.7821
23.33,-0.480882,-0.480882,-1.3049,-1.3049
23.34,-0.621394,-0.621394,-0.822981,-0.822981
23.35,-0.761064,-0.761064,-0.336674,-0.336674
23.36,-0.899791,-0.899791,0.153691,0.153691
23.37,-1.03748,-1.03748,0.647777,0.647777
23.38,-1.17402,-1.17402,1.14524,1.14524
23.39,-1.30933,-1.30933,1.64575,1.64575
23.4,-1.4433,-1.4433,2.14895,2.14895
23.41,-1.57583,-1.57583,2.65451,2.65451
23.42,-1.70684,-1.70684,3.16205,3.16205
23.43,-1.83622,-1.83622,3.67125,3.67125
23.44,-1.96388,-1.96388,4.18173,4.18173
23.45,-2.08973,-2.08973,4.69316,4.69316
23.46,-2.21368,-2.21368,5.20516,5.20516
23.47,-2.33563,-2.33563,5.71738,5.71738
23.48,-2.4555,-2.4555,6.22946,6.22946
23.49,-2.57319,-2.57319,6.74105,6.74105
23.5,-2.68863,-2.68863,7.25178,7.25178
23.51,-2.80171,-2.80171,7.76129,7.76129
23.52,-2.91237,-2.91237,8.26922,8.26922
23.53,-3.02051,-3.02051,8.77522,8.77522
23.54,-3.12606,-3.12606,9.27892,9.27892
23.55,-3.22894,-3.22894,9.77996,9.77996
23.56,-3.32906,-3.32906,10.278,10.278
23.57,-3.42635,-3.42635,10.7727,10.7727
23.58,-3.52074,-3.52074,11.2636,11.2636
23.59,-3.61216,-3.61216,11.7505,11.7505
23.6,-3.70053,-3.70053,12.2329,12.2329
23.61,-3.78579,-3.78579,12.7106,12.7106
23.62,-3.86787,-3.86787,13.1831,13.1831
23.63,-3.94671,-3.94671,13.6502,13.6502
23.64,-4.02224,-4.02224,14.1115,14.1115
23.65,-4.0944,-4.0944,14.5666,14.5666
23.66,-4.16314,-4.16314,15.0153,15.0153
23.67,-4.2284,-4.2284,15.4572,15.4572
23.68,-4.29012,-4.29012,15.892,15.892
23.69,-4.34827,-4.34827,16.3193,16.3193
23.7,-4.40278,-4.40278,16.7389,16.7389
23.71,-4.45362,-4.45362,17.1504,17.1504
23.72,-4.50073,-4.50073,17.5535,17.5535
23.73,-4.54409,-4.54409,17.9479,17.9479
23.74,-4.58364,-4.58364,18.3334,18.3334
23.75,-4.61936,-4.61936,18.7096,18.7096
23.76,-4.65121,-4.65121,19.0763,19.0763
23.77,-4.67916,-4.67916,19.4332,19.4332
23.78,-4.70318,-4.70318,19.78,19.78
23.79,-4.72325,-4.72325,20,20
23.8,-4.73935,-4.73935,20,20
23.81,-4.75149,-4.75149,20,20
23.82,-4.75967,-4.75967,20,20
23.83,-4.76393,-4.76393,20,20
23.84,-4.76426,-4.76426,20,20
23.85,-4.76069,-4.76069,20,20
23.86,-4.75325,-4.75325,20,20
23.87,-4.74196,-4.74196,20,20
23.88,-4.72683,-4.72683,20,20
23.89,-4.7079,-4.7079,20,20
23.9,-4.68519,-4.68519,20,20
23.91,-4.65873,-4.65873,20,20
23.92,-4.62855,-4.62855,20,20
23.93,-4.59467,-4.59467,20,20
23.94,-4.55714,-4.55714,20,20
23.95,-4.51598,-4.51598,20,20
23.96,-4.47123,-4.47123,20,20
23.97,-4.42292,-4.42292,20,20
23.98,-4.3711,-4.3711,20,20
23.99,-4.31579,-4.31579,20,20
24,-4.25705,-4.25705,20,20
24.01,-4.1949,-4.1949,20,20
24.02,-4.12939,-4.12939,20,20
24.03,-4.06057,-4.06057,20,20
24.04,-3.98848,-3.98848,20,20
24.05,-3.91316,-3.91316,20,20
24.06,-3.83466,-3.83466,20,20
24.07,-3.75302,-3.75302,20,20
24.08,-3.6683,-3.6683,19.9907,19.9907
24.09,-3.58055,-3.58055,19.9687,19.9687
24.1,-3.48981,-3.48981,19.9338,19.9338
24.11,-3.39614,-3.39614,19.886,19.886
24.12,-3.2996,-3.2996,19.8255,19.8255
24.13,-3.20024,-3.20024,19.7521,19.7521
24.14,-3.09813,-3.09813,19.6659,19.6659
24.15,-2.99332,-2.99332,19.5669,19.5669
24.16,-2.88589,-2.88589,19.4553,19.4553
24.17,-2.77589,-2.77589,19.3309,19.3309
24.18,-2.6634,-2.6634,19.194,19.194
24.19,-2.54849,-2.54849,19.0445,19.0445
24.2,-2.43123,-2.43123,18.8827,18.8827
24.21,-2.31169,-2.31169,18.7084,18.7084
24.22,-2.18995,-2.18995,18.522,18.522
24.23,-2.06608,-2.06608,18.3234,18.3234
24.24,-1.94018,-1.94018,18.1128,18.1128
24.25,-1.8123,-1.8123,17.8903,17.8903
24.26,-1.68255,-1.68255,17.6561,17.6561
24.27,-1.551,-1.551,17.4103,17.4103
24.28,-1.41774,-1.41774,17.1531,17.1531
24.29,-1.28286,-1.28286,16.8846,16.8846
24.3,-1.14643,-1.14643,16.605,16.605
24.31,-1.00856,-1.00856,16.3146,16.3146
24.32,-0.869337,-0.869337,16.0134,16.0134
24.33,-0.728846,-0.728846,15.7017,15.7017
24.34,-0.587183,-0.587183,15.3797,15.3797
24.35,-0.444442,-0.444442,15.0477,15.0477
24.36,-0.300718,-0.300718,14.7057,14.7057
24.37,-0.156107,-0.156107,14.3541,14.3541
24.38,-0.0107062,-0.0107062,13.9932,13.9932
24.39,0.135388,0.135388,13.6231,13.6231
24.4,0.282076,0.282076,13.244,13.244
24.41,0.429261,0.429261,12.8564,12.8564
24.42,0.576841,0.576841,12.4603,12.4603
24.43,0.724719,0.724719,12.0562,12.0562
24.44,0.872792,0.872792,11.6442,11.6442
24.45,1.02096,1.02096,11.2247,11.2247
24.46,1.16912,1.16912,10.798,10.798
24.47,1.31718,1.31718,10.3642,10.3642
24.48,1.46503,1.46503,9.92387,9.92387
24.49,1.61256,1.61256,9.47714,9.47714
24.5,1.75969,1.75969,9.02438,9.02438
24.51,1.9063,1.9063,8.56589,8.56589
24.52,2.0523,2.0523,8.102,8.102
24.53,2.19758,2.19758,7.63303,7.63303
24.54,2.34204,2.34204,7.15932,7.15932
24.55,2.48559,2.48559,6.68119,6.68119
24.56,2.62812,2.62812,6.19899,6.19899
24.57,2.76954,2.76954,5.71305,5.71305
24.58,2.90973,2.90973,5.22371,5.22371
24.59,3.04861,3.04861,4.73133,4.73133
24.6,3.18608,3.18608,4.23625,4.23625
24.61,3.32204,3.32204,3.73883,3.73883
24.62,3.4564,3.4564,3.23942,3.23942
24.63,3.58905,3.58905,2.73837,2.73837
24.64,3.71991,3.71991,2.23605,2.23605
24.65,3.84888,3.84888,1.73281,1.73281
24.66,3.97587,3.97587,1.22901,1.22901
24.67,4.10078,4.10078,0.725028,0.725028
24.68,4.22354,4.22354,0.221213,0.221213
24.69,4.34404,4.34404,-0.282068,-0.282068
24.7,4.46221,4.46221,-0.784451,-0.784451
24.71,4.57795,4.57795,-1.28557,-1.28557
24.72,4.69119,4.69119,-1.78507,-1.78507
24.73,4.80183,4.80183,-2.28257,-2.28257
24.74,4.90981,4.90981,-2.77772,-2.77772
24.75,5.01504,5.01504,-3.27016,-3.27016
24.76,5.11744,5.11744,-3.75953,-3.75953
24.77,5.21693,5.21693,-4.24546,-4.24546
24.78,5.31345,5.31345,-4.7276,-4.7276
24.79,5.40692,5.40692,-5.2056,-5.2056
24.8,5.49727,5.49727,-5.6791,-5.6791
24.81,5.58444,5.58444,-6.14775,-6.14775
24.82,5.66835,5.66835,-6.61121,-6.61121
24.83,5.74894,5.74894,-7.06912,-7.06912
24.84,5.82616,5.82616,-7.52115,-7.52115
24.85,5.89994,5.89994,-7.96696,-7.96696
24.86,5.97023,5.97023,-8.40622,-8.40622
24.87,6.03696,6.03696,-8.83859,-8.83859
24.88,6.1001,6.1001,-9.26375,-9.26375
24.89,6.15958,6.15958,-9.68137,-9.68137
24.9,6.21536,6.21536,-10.0912,-10.0912
24.91,6.2674,6.2674,-10.4928,-10.4928
24.92,6.31565,6.31565,-10.8859,-10.8859
24.93,6.36008,6.36008,-11.2703,-11.2703
24.94,6.40064,6.40064,-11.6456,-11.6456
24.95,6.4373,6.4373,-12.0116,-12.0116
24.96,6.47004,6.47004,-12.3679,-12.3679
24.97,6.49881,6.49881,-12.7143,-12.7143
24.98,6.52359,6.52359,-13.0505,-13.0505
24.99,6.54436,6.54436,-13.3762,-13.3762
25,6.5611,6.5611,-13.6913,-13.6913
25.01,6.57379,6.57379,-13.9954,-13.9954
25.02,6.58241,6.58241,-14.2882,-14.2882
25.03,6.58695,6.58695,-14.5697,-14.5697
25.04,6.5874,6.5874,-14.8394,-14.8394
25.05,6.58376,6.58376,-15.0973,-15.0973
25.06,6.57601,6.57601,-15.343,-15.343
25.07,6.56416,6.56416,-15.5765,-15.5765
25.08,6.5482,6.5482,-15.7974,-15.7974
25.09,6.52815,6.52815,-16.0057,-16.0057
25.1,6.50401,6.50401,-16.2011,-16.2011
25.11,6.47579,6.47579,-16.3834,-16.3834
25.12,6.4435,6.4435,-16.5526,-16.5526
25.13,6.40716,6.40716,-16.7083,-16.7083
25.14,6.36678,6.36678,-16.8506,-16.8506
25.15,6.32239,6.32239,-16.9792,-16.9792
25.16,6.27401,6.27401,-17.0941,-17.0941
25.17,6.22167,6.22167,-17.1951,-17.1951
25.18,6.1654,6.1654,-17.2821,-17.2821
25.19,6.10523,6.10523,-17.355,-17.355
25.2,6.0412,6.0412,-17.4138,-17.4138
25.21,5.97334,5.97334,-17.4583,-17.4583
25.22,5.9017,5.9017,-17.4885,-17.4885
25.23,5.82631,5.82631,-17.5043,-17.5043
25.24,5.74724,5.74724,-17.5058,-17.5058
25.25,5.66452,5.66452,-17.4927,-17.4927
25.26,5.5782,5.5782,-17.4652,-17.4652
25.27,5.48835,5.48835,-17.4232,-17.4232
25.28,5.39502,5.39502,-17.3667,-17.3667
25.29,5.29826,5.29826,-17.2957,-17.2957
25.3,5.19814,5.19814,-17.2102,-17.2102
25.31,5.09473,5.09473,-17.1102,-17.1102
25.32,4.98809,4.98809,-16.9959,-16.9959
25.33,4.87829,4.87829,-16.8671,-16.8671
25.34,4.7654,4.7654,-16.724,-16.724
25.35,4.6495,4.6495,-16.5666,-16.5666
25.36,4.53066,4.53066,-16.3951,-16.3951
25.37,4.40896,4.40896,-16.2095,-16.2095
25.38,4.28449,4.28449,-16.0098,-16.0098
25.39,4.15732,4.15732,-15.7963,-15.7963
25.4,4.02753,4.02753,-15.5689,-15.5689
25.41,3.89523,3.89523,-15.3279,-15.3279
25.42,3.76049,3.76049,-15.0734,-15.0734
25.43,3.6234,3.6234,-14.8055,-14.8055
25.44,3.48406,3.48406,-14.5244,-14.5244
25.45,3.34257,3.34257,-14.2302,-14.2302
25.46,3.19901,3.19901,-13.9232,-13.9232
25.47,3.05349,3.05349,-13.6034,-13.6034
25.48,2.9061,2.9061,-13.2712,-13.2712
25.49,2.75695,2.75695,-12.9266,-12.9266
25.5,2.60613,2.60613,-12.5699,-12.5699
25.51,2.45376,2.45376,-12.2014,-12.2014
25.52,2.29993,2.29993,-11.8212,-11.8212
25.53,2.14475,2.14475,-11.4296,-11.4296
25.54,1.98833,1.98833,-11.0269,-11.0269
25.55,1.83078,1.83078,-10.6133,-10.6133
25.56,1.67221,1.67221,-10.189,-10.189
25.57,1.51272,1.51272,-9.75432,-9.75432
25.58,1.35242,1.35242,-9.30957,-9.30957
25.59,1.19144,1.19144,-8.85502,-8.85502
25.6,1.02988,1.02988,-8.39097,-8.39097
25.61,0.867853,0.867853,-7.9177,-7.9177
25.62,0.705475,0.705475,-7.43553,-7.43553
25.63,0.542859,0.542859,-6.94479,-6.94479
25.64,0.380121,0.380121,-6.44578,-6.44578
25.65,0.217375,0.217375,-5.93883,-5.93883
25.66,0.0547363,0.0547363,-5.42429,-5.42429
25.67,-0.10768,-0.10768,-4.9025,-4.9025
25.68,-0.269758,-0.269758,-4.37379,-4.37379
25.69,-0.431383,-0.431383,-3.83854,-3.83854
25.7,-0.592439,-0.592439,-3.29708,-3.29708
25.71,-0.752811,-0.752811,-2.74979,-2.74979
25.72,-0.912384,-0.912384,-2.19703,-2.19703
25.73,-1.07104,-1.07104,-1.63918,-1.63918
25.74,-1.22868,-1.22868,-1.07661,-1.07661
25.75,-1.38517,-1.38517,-0.509705,-0.509705
25.76,-1.54041,-1.54041,0.0611484,0.0611484
25.77,-1.69428,-1.69428,0.635563,0.635563
25.78,-1.84667,-1.84667,1.21315,1.21315
25.79,-1.99748,-1.99748,1.7935,1.7935
25.8,-2.14658,-2.14658,2.37624,2.37624
25.81,-2.29388,-2.29388,2.96095,2.96095
25.82,-2.43926,-2.43926,3.54723,3.54723
25.83,-2.58262,-2.58262,4.13468,4.13468
25.84,-2.72385,-2.72385,4.72289,4.72289
25.85,-2.86284,-2.86284,5.31145,5.31145
25.86,-2.9995,-2.9995,5.89996,5.89996
25.87,-3.13373,-3.13373,6.488,6.488
25.88,-3.26541,-3.26541,7.07517,7.07517
25.89,-3.39446,-3.39446,7.66104,7.66104
25.9,-3.52078,-3.52078,8.24523,8.24523
25.91,-3.64426,-3.64426,8.8273,8.8273
25.92,-3.76483,-3.76483,9.40686,9.40686
25.93,-3.88238,-3.88238,9.98349,9.98349
25.94,-3.99684,-3.99684,10.5568,10.5568
25.95,-4.1081,-4.1081,11.1263,11.1263
25.96,-4.21608,-4.21608,11.6917,11.6917
25.97,-4.32071,-4.32071,12.2526,12.2526
25.98,-4.4219,-4.4219,12.8085,12.8085
25.99,-4.51957,-4.51957,13.3591,13.3591
26,-4.61364,-4.61364,13.9039,13.9039
26.01,-4.70404,-4.70404,14.4426,14.4426
26.02,-4.7907,-4.7907,14.9748,14.9748
26.03,-4.87356,-4.87356,15.5001,15.5001
26.04,-4.95253,-4.95253,16.0181,16.0181
26.05,-5.02756,-5.02756,16.5284,16.5284
26.06,-5.09859,-5.09859,17.0307,17.0307
26.07,-5.16555,-5.16555,17.5246,17.5246
26.08,-5.2284,-5.2284,18.0097,18.0097
26.09,-5.28708,-5.28708,18.4857,18.4857
26.1,-5.34153,-5.34153,18.9523,18.9523
26.11,-5.39171,-5.39171,19.409,19.409
26.12,-5.43758,-5.43758,19.8556,19.8556
26.13,-5.47909,-5.47909,20,20
26.14,-5.51622,-5.51622,20,20
26.15,-5.54897,-5.54897,20,20
26.16,-5.57735,-5.57735,20,20
26.17,-5.60137,-5.60137,20,20
26.18,-5.62103,-5.62103,20,20
26.19,-5.63637,-5.63637,20,20
26.2,-5.64738,-5.64738,20,20
26.21,-5.65408,-5.65408,20,20
26.22,-5.65651,-5.65651,20,20
26.23,-5.65466,-5.65466,20,20
26.24,-5.64858,-5.64858,20,20
26.25,-5.63828,-5.63828,20,20
26.26,-5.62379,-5.62379,20,20
26.27,-5.60513,-5.60513,20,20
26.28,-5.58233,-5.58233,20,20
26.29,-5.55542,-5.55542,20,20
26.3,-5.52443,-5.52443,20,20
26.31,-5.4894,-5.4894,20,20
26.32,-5.45036,-5.45036,20,20
26.33,-5.40735,-5.40735,20,20
26.34,-5.3604,-5.3604,20,20
26.35,-5.30955,-5.30955,20,20
26.36,-5.25483,-5.25483,20,20
26.37,-5.1963,-5.1963,20,20
26.38,-5.134,-5.134,20,20
26.39,-5.06796,-5.06796,20,20
26.4,-4.99823,-4.99823,20,20
26.41,-4.92486,-4.92486,20,20
26.42,-4.8479,-4.8479,20,20
26.43,-4.76739,-4.76739,20,20
26.44,-4.68339,-4.68339,20,20
26.45,-4.59594,-4.59594,20,20
26.46,-4.5051,-4.5051,20,20
26.47,-4.41092,-4.41092,20,20
26.48,-4.31345,-4.31345,19.9911,19.9911
26.49,-4.21276,-4.21276,19.9682,19.9682
26.5,-4.10889,-4.10889,19.9312,19.9312
26.51,-4.00192,-4.00192,19.8803,19.8803
26.52,-3.89189,-3.89189,19.8154,19.8154
26.53,-3.77888,-3.77888,19.7365,19.7365
26.54,-3.66296,-3.66296,19.6436,19.6436
26.55,-3.54418,-3.54418,19.5368,19.5368
26.56,-3.42263,-3.42263,19.4162,19.4162
26.57,-3.29838,-3.29838,19.2818,19.2818
26.58,-3.1715,-3.1715,19.1337,19.1337
26.59,-3.04208,-3.04208,18.972,18.972
26.6,-2.91018,-2.91018,18.7968,18.7968
26.61,-2.7759,-2.7759,18.6082,18.6082
26.62,-2.63931,-2.63931,18.4062,18.4062
26.63,-2.50051,-2.50051,18.1911,18.1911
26.64,-2.35958,-2.35958,17.963,17.963
26.65,-2.2166,-2.2166,17.7221,17.7221
26.66,-2.07167,-2.07167,17.4684,17.4684
26.67,-1.92489,-1.92489,17.2022,17.2022
26.68,-1.77634,-1.77634,16.9236,16.9236
26.69,-1.62612,-1.62612,16.6328,16.6328
26.7,-1.47433,-1.47433,16.3301,16.3301
26.71,-1.32106,-1.32106,16.0156,16.0156
26.72,-1.16641,-1.16641,15.6896,15.6896
26.73,-1.01049,-1.01049,15.3522,15.3522
26.74,-0.8534,-0.8534,15.0037,15.0037
26.75,-0.695236,-0.695236,14.6443,14.6443
26.76,-0.536104,-0.536104,14.2744,14.2744
26.77,-0.37611,-0.37611,13.8941,13.8941
26.78,-0.215359,-0.215359,13.5037,13.5037
26.79,-0.053958,-0.053958,13.1035,13.1035
26.8,0.107987,0.107987,12.6938,12.6938
26.81,0.270368,0.270368,12.2748,12.2748
26.82,0.433076,0.433076,11.8469,11.8469
26.83,0.596003,0.596003,11.4103,11.4103
26.84,0.759039,0.759039,10.9653,10.9653
26.85,0.922076,0.922076,10.5124,10.5124
26.86,1.085,1.085,10.0517,10.0517
26.87,1.24771,1.24771,9.58363,9.58363
26.88,1.41009,1.41009,9.10851,9.10851
26.89,1.57202,1.57202,8.62668,8.62668
26.9,1.73341,1.73341,8.13848,8.13848
26.91,1.89413,1.89413,7.64425,7.64425
26.92,2.05409,2.05409,7.14435,7.14435
26.93,2.21316,2.21316,6.63914,6.63914
26.94,2.37125,2.37125,6.12897,6.12897
26.95,2.52824,2.52824,5.61421,5.61421
26.96,2.68402,2.68402,5.09524,5.09524
26.97,2.83849,2.83849,4.57242,4.57242
26.98,2.99154,2.99154,4.04614,4.04614
26.99,3.14306,3.14306,3.51677,3.51677
27,3.29295,3.29295,2.98469,2.98469
27.01,3.4411,3.4411,2.45029,2.45029
27.02,3.58741,3.58741,1.91396,1.91396
27.03,3.73178,3.73178,1.37608,1.37608
27.04,3.8741,3.8741,0.837057,0.837057
27.05,4.01427,4.01427,0.29727,0.29727
27.06,4.15221,4.15221,-0.242882,-0.242882
27.07,4.2878,4.2878,-0.783006,-0.783006
27.08,4.42095,4.42095,-1.3227,-1.3227
27.09,4.55157,4.55157,-1.86158,-1.86158
27.1,4.67956,4.67956,-2.39924,-2.39924
27.11,4.80484,4.80484,-2.93529,-2.93529
27.12,4.9273,4.9273,-3.46934,-3.46934
27.13,5.04688,5.04688,-4.00097,-4.00097
27.14,5.16346,5.16346,-4.52982,-4.52982
27.15,5.27698,5.27698,-5.05547,-5.05547
27.16,5.38736,5.38736,-5.57755,-5.57755
27.17,5.4945,5.4945,-6.09565,-6.09565
27.18,5.59833,5.59833,-6.6094,-6.6094
27.19,5.69878,5.69878,-7.11841,-7.11841
27.2,5.79576,5.79576,-7.6223,-7.6223
27.21,5.88922,5.88922,-8.12069,-8.12069
27.22,5.97908,5.97908,-8.6132,-8.6132
27.23,6.06526,6.06526,-9.09946,-9.09946
27.24,6.14772,6.14772,-9.5791,-9.5791
27.25,6.22637,6.22637,-10.0518,-10.0518
27.26,6.30118,6.30118,-10.5171,-10.5171
27.27,6.37207,6.37207,-10.9747,-10.9747
27.28,6.43899,6.43899,-11.4243,-11.4243
27.29,6.50189,6.50189,-11.8654,-11.8654
27.3,6.56072,6.56072,-12.2979,-12.2979
27.31,6.61544,6.61544,-12.7212,-12.7212
27.32,6.66599,6.66599,-13.1352,-13.1352
27.33,6.71235,6.71235,-13.5394,-13.5394
27.34,6.75446,6.75446,-13.9336,-13.9336
27.35,6.7923,6.7923,-14.3175,-14.3175
27.36,6.82583,6.82583,-14.6907,-14.6907
27.37,6.85503,6.85503,-15.0529,-15.0529
27.38,6.87986,6.87986,-15.4039,-15.4039
27.39,6.9003,6.9003,-15.7434,-15.7434
27.4,6.91633,6.91633,-16.0711,-16.0711
27.41,6.92794,6.92794,-16.3867,-16.3867
27.42,6.93511,6.93511,-16.6899,-16.6899
27.43,6.93782,6.93782,-16.9806,-16.9806
27.44,6.93608,6.93608,-17.2585,-17.2585
27.45,6.92986,6.92986,-17.5234,-17.5234
27.46,6.91918,6.91918,-17.7749,-17.7749
27.47,6.90403,6.90403,-18.013,-18.013
27.48,6.88442,6.88442,-18.2373,-18.2373
27.49,6.86035,6.86035,-18.4478,-18.4478
27.5,6.83183,6.83183,-18.6442,-18.6442
27.51,6.79888,6.79888,-18.8263,-18.8263
27.52,6.76151,6.76151,-18.994,-18.994
27.53,6.71975,6.71975,-19.1471,-19.1471
27.54,6.67361,6.67361,-19.2855,-19.2855
27.55,6.62312,6.62312,-19.4089,-19.4089
27.56,6.56831,6.56831,-19.5174,-19.5174
27.57,6.50921,6.50921,-19.6107,-19.6107
27.58,6.44585,6.44585,-19.6889,-19.6889
27.59,6.37828,6.37828,-19.7516,-19.7516
27.6,6.30654,6.30654,-19.799,-19.799
27.61,6.23067,6.23067,-19.8309,-19.8309
27.62,6.15071,6.15071,-19.8472,-19.8472
27.63,6.06671,6.06671,-19.8479,-19.8479
27.64,5.97874,5.97874,-19.833,-19.833
27.65,5.88684,5.88684,-19.8023,-19.8023
27.66,5.79107,5.79107,-19.756,-19.756
27.67,5.6915,5.6915,-19.6939,-19.6939
27.68,5.58819,5.58819,-19.6161,-19.6161
27.69,5.4812,5.4812,-19.5227,-19.5227
27.7,5.3706,5.3706,-19.4135,-19.4135
27.71,5.25647,5.25647,-19.2887,-19.2887
27.72,5.13889,5.13889,-19.1483,-19.1483
27.73,5.01792,5.01792,-18.9924,-18.9924
27.74,4.89365,4.89365,-18.8209,-18.8209
27.75,4.76617,4.76617,-18.6341,-18.6341
27.76,4.63555,4.63555,-18.432,-18.432
27.77,4.50188,4.50188,-18.2146,-18.2146
27.78,4.36525,4.36525,-17.9822,-17.9822
27.79,4.22576,4.22576,-17.7348,-17.7348
27.8,4.0835,4.0835,-17.4726,-17.4726
27.81,3.93857,3.93857,-17.1957,-17.1957
27.82,3.79105,3.79105,-16.9042,-16.9042
27.83,3.64106,3.64106,-16.5984,-16.5984
27.84,3.48869,3.48869,-16.2783,-16.2783
27.85,3.33405,3.33405,-15.9443,-15.9443
27.86,3.17725,3.17725,-15.5964,-15.5964
27.87,3.01838,3.01838,-15.235,-15.235
27.88,2.85757,2.85757,-14.8601,-14.8601
27.89,2.69492,2.69492,-14.4721,-14.4721
27.9,2.53054,2.53054,-14.0712,-14.0712
27.91,2.36454,2.36454,-13.6576,-13.6576
27.92,2.19705,2.19705,-13.2316,-13.2316
27.93,2.02818,2.02818,-12.7934,-12.7934
27.94,1.85804,1.85804,-12.3434,-12.3434
27.95,1.68676,1.68676,-11.8817,-11.8817
27.96,1.51444,1.51444,-11.4088,-11.4088
27.97,1.34123,1.34123,-10.9248,-10.9248
27.98,1.16722,1.16722,-10.4302,-10.4302
27.99,0.992556,0.992556,-9.92514,-9.92514
28,0.817349,0.817349,-9.41006,-9.41006
28.01,0.641727,0.641727,-8.88526,-8.88526
28.02,0.465811,0.465811,-8.3511,-8.3511
28.03,0.289728,0.289728,-7.8079,-7.8079
28.04,0.113601,0.113601,-7.25603,-7.25603
